,index,group,subid,run,onset,condition,category,0,2,4,6,8,10,12,avg_logit,cond,reps
23480,24089,stress,ap164,1.0,42.3039,itemhit_lo-4,place,3.50049455056,-1.32516305059,1.16201551929,1.96221779546,4.58534409068,2.10946919789,-2.8004422367,2.45476165083,itemhit_lo,4
23483,24092,stress,ap164,1.0,51.7232,FA-0,place,3.3529012389,2.11502430511,-0.982489587357,-1.99559547116,-4.36515489529,-2.12927461327,-1.94966767395,-2.36812864177,FA,0
23486,24095,stress,ap164,1.0,60.8546,M-2,place,-2.17912095132,-2.06629335478,-2.0484721251,-6.59858597709,-2.69338437745,-0.904465990732,1.46625524767,-3.06122711759,M,2
23489,24098,stress,ap164,1.0,71.2573,FA-0,place,-1.17281185545,1.35892208996,-2.43710465222,-3.51815901992,2.69145675565,3.86854578194,0.25503281049,0.151184716363,FA,0
23492,24101,stress,ap164,1.0,80.4011,itemhit_lo-4,place,3.18326356315,-0.0858906330654,1.13097970003,-2.07052931853,-0.655072421417,-0.571184232199,3.55549677419,-0.541451568029,itemhit_lo,4
23495,24104,stress,ap164,1.0,90.1945,FA-0,place,-1.03664123404,3.62286325969,2.75612655962,3.08612114571,6.59734442795,1.76406993564,-0.339754734875,3.55091551723,FA,0
23498,24107,stress,ap164,1.0,100.1369,itemhit_lo-4,place,1.58787848852,-0.340953041166,3.38387850126,5.46818719071,4.51661798437,3.53450452217,-2.15814227756,4.22579704963,itemhit_lo,4
23501,24110,stress,ap164,1.0,109.4203,CR-0,place,3.46175154037,3.65766907824,-0.598556523743,-4.42857096943,-3.62505342044,1.70842145628,1.67649870419,-1.73593986433,CR,0
23504,24113,stress,ap164,1.0,118.508,itemhit_lo-2,place,1.60356773576,1.75397396536,1.34113382387,-0.467182380556,-1.30319880995,4.35442254794,4.76508160708,0.981293795326,itemhit_lo,2
23507,24116,stress,ap164,1.0,127.6856,sourcehit-4,place,-2.87944009102,4.54719707635,6.83374313788,-3.48906367004,-5.62613852773,-2.09332170576,3.43578265874,-1.09369519141,sourcehit,4
23510,24119,stress,ap164,1.0,138.185,FA-0,place,2.4669970404,-1.66038979672,-5.38919111322,-4.65521104889,-3.47576328906,-4.23059797664,0.184318953265,-4.43769085695,FA,0
23513,24122,stress,ap164,1.0,147.9009,sourcehit-4,place,-4.91841636661,-4.03515258672,1.99562350082,4.46915841075,2.03574049036,2.53145155691,4.41203748797,2.75799348971,sourcehit,4
23516,24125,stress,ap164,1.0,157.6833,itemhit_lo-2,place,2.16210872584,4.34034073124,2.68520563915,-2.08656074162,-3.22782023781,-0.720642587626,1.42253304341,-0.837454481976,itemhit_lo,2
23519,24128,stress,ap164,1.0,168.4234,sourcehit-4,place,0.929474943877,2.72152406041,6.79067245511,10.7543714845,6.36082264754,-0.167908503607,-2.7121062981,5.93448952089,sourcehit,4
23522,24131,stress,ap164,1.0,179.7202,sourcehit-4,place,-0.518919339424,-3.0230146633,-2.28009396083,2.66676306439,0.686818096372,1.69995954493,-1.68187516547,0.693361686215,sourcehit,4
23525,24134,stress,ap164,1.0,189.5576,FA-0,place,1.28747929023,-1.84067191617,-2.24936496502,1.29076848699,-0.738342919167,-1.94433153559,-1.79615541256,-0.910317733197,FA,0
23528,24137,stress,ap164,1.0,199.4807,M-4,place,-2.12850111277,-1.97468864797,-2.09523642471,-5.68029270358,-4.56593126158,-0.315888873226,0.0752929095106,-3.16433731577,M,4
23531,24140,stress,ap164,1.0,211.8411,itemhit_lo-2,place,-0.733879088568,-1.1718763076,-3.69472917705,-1.47713409878,0.830375114155,-1.58501640911,-1.91447215464,-1.4816261427,itemhit_lo,2
23534,24143,stress,ap164,1.0,232.9252,sourcehit-4,place,1.77729069243,-1.5323991789,-0.897998009521,2.94647999495,1.15364607788,1.52490354085,-1.37904036455,1.18175790104,sourcehit,4
23537,24146,stress,ap164,1.0,242.3312,itemhit_lo-2,place,1.11209858718,-1.51101153682,-6.0754416385,-4.06279756777,1.55160906005,-2.36720851571,-6.94104593443,-2.73845966548,itemhit_lo,2
23540,24149,stress,ap164,1.0,251.539,itemhit_lo-2,place,0.147524659914,-2.25449108448,-5.06392995339,-0.145264611188,0.217894185428,-1.40721843377,-2.8047430006,-1.59962970323,itemhit_lo,2
23543,24152,stress,ap164,1.0,261.3228,FA-0,place,-1.52480366717,-2.92650557928,-0.692612874053,0.124992094062,-3.40695382115,-6.34312392171,-1.08663962942,-2.57942463071,FA,0
23546,24155,stress,ap164,1.0,271.5491,FA-0,place,-6.64616840844,-1.25885452254,-0.25881411352,-3.77186939225,-3.10718826181,-1.09699000251,2.06100381093,-2.05871544252,FA,0
23549,24158,stress,ap164,1.0,281.5004,sourcehit-4,place,-1.56621366479,1.78135625732,4.05038873053,3.62177973997,-3.45983032527,-6.92693953116,-6.32520325696,-0.678650346483,sourcehit,4
23552,24161,stress,ap164,1.0,291.6264,sourcehit-2,place,-7.12320120934,-6.71185191502,-3.7827408969,5.01625366037,3.73816205131,1.59188786615,8.19324744952,1.64089067023,sourcehit,2
23555,24164,stress,ap164,1.0,302.842,FA-0,place,7.37717491055,10.3854679205,4.87259980789,3.95363724092,7.16574174953,6.03563588017,-1.31225822301,5.50690366963,FA,0
23558,24167,stress,ap164,1.0,312.1465,CR-0,place,5.39028816915,-1.27644127679,-2.0973531416,-4.76483733973,1.32707453037,2.39990022557,3.43943153601,-0.783803931347,CR,0
23561,24170,stress,ap164,1.0,322.7448,sourcehit-4,place,2.25178995562,3.20348273951,7.89343580393,7.76211707153,7.80976265002,6.16890403406,3.47170801763,7.40855488988,sourcehit,4
23564,24173,stress,ap164,1.0,332.7638,itemhit_lo-2,place,5.7995614001,3.44685353304,1.18557456191,-1.21687579984,-0.424083724337,9.34450281053,5.19757166603,2.22227946207,itemhit_lo,2
23567,24176,stress,ap164,1.0,342.9006,itemhit_lo-4,place,8.82841373244,4.84909324171,2.36879343529,2.52937814626,2.82939826029,0.853168468011,-4.04843658036,2.14518457746,itemhit_lo,4
23570,24179,stress,ap164,1.0,354.8731,sourcehit-2,place,-4.64503557395,-5.74504913866,-0.725262783438,-2.94843712109,-3.05041068409,-1.37428368701,-3.38331996704,-2.02459856891,sourcehit,2
23573,24182,stress,ap164,1.0,366.5243,itemhit_lo-2,place,-3.93339316314,-1.67810036558,-0.851144989726,3.46468313573,2.51141293154,-4.78334226893,-4.88113362209,0.0854022021535,itemhit_lo,2
23576,24185,stress,ap164,1.0,378.8777,sourcehit-4,place,-5.52815903705,-3.41712318229,-1.7253608919,2.41277606135,-0.163706332938,-5.66578190428,-1.68809036895,-1.28551826694,sourcehit,4
23579,24188,stress,ap164,1.0,389.9014,itemhit_lo-2,place,-6.12566719523,-1.8187699639,-4.09507368909,-4.5413842602,-7.32202533639,-7.79893010449,-2.72012800298,-5.93935334754,itemhit_lo,2
23582,24191,stress,ap164,1.0,400.4856,FA-0,place,-3.37429972943,-4.00647372142,-2.31474833287,0.112027012312,-5.46335251777,-7.9026827829,-2.98009257163,-3.89218915531,FA,0
23585,24194,stress,ap164,1.0,411.1682,itemhit_lo-2,place,-8.01520975669,-3.44213290804,-3.83878720505,-7.6620054288,-5.87333599054,-1.27904584501,0.64295017266,-4.66329361735,itemhit_lo,2
23588,24197,stress,ap164,1.0,420.7334,FA-0,place,-1.54474618069,0.584637501195,2.15101290407,3.06899696611,5.0288054459,8.20288226826,7.82205217608,4.61292439609,FA,0
23591,24200,stress,ap164,2.0,0.0067,FA-0,place,9.18998265712,3.48082942007,0.0837024122126,-1.6115345085,-2.15617542185,-5.374671889,-1.21138963931,-2.26466985178,FA,0
23594,24203,stress,ap164,2.0,9.1207,itemhit_lo-4,place,-4.87970963703,-5.64729087784,0.469322987094,-1.13400902108,-4.46516034356,-2.09966428573,-2.64256781983,-1.80737766582,itemhit_lo,4
23597,24206,stress,ap164,2.0,19.2555,itemhit_lo-4,place,-2.3004299682,-2.58976676996,-3.55857528994,-0.36930273017,0.285379360869,-2.93551531435,-6.74447851271,-1.6445034934,itemhit_lo,4
23600,24209,stress,ap164,2.0,29.8547,sourcemiss_hi-4,place,-3.2007574429,-6.75735356865,-4.35107054126,0.534612517223,1.83778774882,3.4043179806,-1.71178220846,0.356411926346,sourcemiss_hi,4
23603,24212,stress,ap164,2.0,39.8147,FA-0,place,3.61275845016,-1.74770437576,-1.11267768145,1.17374527471,0.0196491373276,-1.18183825192,2.34083235198,-0.275280380333,FA,0
23606,24215,stress,ap164,2.0,49.7414,M-2,place,-0.844343885947,2.0763206385,-0.893108250086,-2.27482163407,-4.71476517766,-1.06746730178,6.34444602931,-2.2375405909,M,2
23609,24218,stress,ap164,2.0,59.1464,FA-0,place,-0.955856132322,5.83125382086,3.97294720624,4.63816844818,4.96214964484,3.67974321321,1.60008511778,4.31325212812,FA,0
23612,24221,stress,ap164,2.0,68.2764,CR-0,place,3.52831115043,1.63858542251,0.167278687685,-1.11232131802,2.11761446468,6.23828056522,1.41563456524,1.85271309989,CR,0
23615,24224,stress,ap164,2.0,77.483,FA-0,place,-0.763469461414,5.81226792168,4.03152724406,-1.9508583964,-0.197641424578,4.49013887027,4.20981568779,1.59329157334,FA,0
23618,24227,stress,ap164,2.0,88.0667,sourcehit-2,place,4.33635500236,-1.74327628802,4.34740421539,2.26458075765,-1.65387159385,-2.17643665574,-5.49541790459,0.695419180863,sourcehit,2
23621,24230,stress,ap164,2.0,98.5659,sourcehit-4,place,-2.4052702221,-5.30746510576,-0.43748038119,7.66746618519,6.73503423688,2.63034183348,-1.42230090679,4.14884046859,sourcehit,4
23624,24233,stress,ap164,2.0,108.357,CR-0,place,2.50822260928,-1.65880884176,-5.15607387886,-5.60665081784,-2.49029047931,-4.15252793227,-8.21785780545,-4.35138577707,CR,0
23627,24236,stress,ap164,2.0,120.3308,sourcehit-4,place,-7.68637164527,-4.48558774946,-3.3649736386,0.540701919255,-1.67394083476,-0.439889800963,3.16593593743,-1.23452558877,sourcehit,4
23630,24239,stress,ap164,2.0,130.348,itemhit_lo-2,place,-0.557358104172,3.12029590316,0.694163602043,1.32846500511,2.43615604433,-0.953013837294,-1.24081427994,0.876442703547,itemhit_lo,2
23633,24245,stress,ap164,2.0,150.53,itemhit_lo-2,place,-5.26341070677,-0.0673455444361,3.73185227015,3.1113338136,-0.719676001022,-3.67604292996,-3.73409460624,0.611866788192,itemhit_lo,2
23636,24248,stress,ap164,2.0,161.7446,sourcehit-2,place,-3.87156208253,-3.76640825006,-0.183995374771,1.3295959589,2.06060207535,-5.78335171438,-3.74273176706,-0.644287263725,sourcehit,2
23639,24251,stress,ap164,2.0,173.111,itemhit_lo-2,place,-3.76910754644,0.47661450337,0.154332243979,0.658161111277,2.04962735429,4.02850454928,4.93779971624,1.72265631471,itemhit_lo,2
23642,24254,stress,ap164,2.0,185.4711,sourcehit-4,place,4.90446999759,4.14853156763,5.08302882761,8.8254937877,6.61121838235,3.36235201031,0.229903479952,5.97052325199,sourcehit,4
23645,24257,stress,ap164,2.0,197.1799,FA-0,place,0.220497346482,-1.90766678955,-2.92682404949,-1.91587832201,-5.17224959058,-7.75894296904,-3.73148509102,-4.44347373278,FA,0
23648,24260,stress,ap164,2.0,206.6301,itemhit_lo-2,place,-7.68631548303,-3.61207693146,-4.42233124368,-4.5497871258,-0.488321050854,2.43074685047,1.20130905645,-1.75742314247,itemhit_lo,2
23651,24263,stress,ap164,2.0,216.4653,itemhit_lo-4,place,2.27913264402,0.995902159636,-0.556997285909,-3.70298031692,0.471095885387,2.30805850737,-0.100518993212,-0.370205802518,itemhit_lo,4
23654,24266,stress,ap164,2.0,226.4088,M-2,place,2.16117230728,-0.32858786926,-3.18255930579,-3.20483578678,-2.26387097788,-2.40169228263,-2.88585260484,-2.76323958827,M,2
23657,24269,stress,ap164,2.0,236.6367,itemhit_lo-2,place,-2.52718014922,-2.90505717005,0.994478227463,0.905085015184,2.91019260361,2.24070608591,-0.293879018662,1.76261548304,itemhit_lo,2
23660,24272,stress,ap164,2.0,247.0363,sourcehit-4,place,2.06201120983,-0.406911814895,1.51936940273,9.61187399123,7.85352583993,7.19982884866,9.04436475428,6.54614952064,sourcehit,4
23663,24275,stress,ap164,2.0,257.7772,FA-0,place,7.34387623977,8.8500423693,7.09783744743,0.0803676961599,-2.67200505913,-0.78539369599,1.86104334737,0.930201597117,FA,0
23666,24278,stress,ap164,2.0,269.4263,itemhit_lo-2,place,1.74051228345,1.10569696532,3.87704600118,2.07020518892,-2.70735288799,-3.70257453968,-1.54013862892,-0.115669059393,itemhit_lo,2
23669,24281,stress,ap164,2.0,280.7239,sourcehit-4,place,-1.15109321847,-0.404202214877,5.86723481297,11.8015845977,7.88732144896,0.0661854429379,-0.371467443471,6.40558157564,sourcehit,4
23672,24284,stress,ap164,2.0,290.0059,sourcehit-2,place,-0.196964446016,-0.385769900688,0.320122518837,-0.874394149176,-4.47380788379,-5.11777946416,-2.49933531518,-2.53646474457,sourcehit,2
23675,24287,stress,ap164,2.0,299.7259,sourcehit-4,place,-7.28131382972,-5.93089265673,-0.871859655632,0.671121149337,-0.953722027408,-2.06860446878,-3.88256127007,-0.805766250621,sourcehit,4
23678,24290,stress,ap164,2.0,309.5094,itemhit_lo-4,place,-2.13276095521,-3.93333922661,-6.51141322873,-5.24865726019,-7.3893524156,-3.15101693141,1.71617553391,-5.57510995898,itemhit_lo,4
23681,24293,stress,ap164,2.0,319.1709,FA-0,place,-3.23749551182,1.38116089239,3.67030023953,-0.414628870763,-4.15618819641,-2.01664883231,-0.577430870207,-0.729291414988,FA,0
23684,24296,stress,ap164,2.0,329.1237,FA-0,place,-2.25819963981,-0.496383942516,-2.2180509277,-5.31843879537,-3.06865212879,-3.26321036663,-2.79351234287,-3.46708805462,FA,0
23687,24299,stress,ap164,2.0,341.4783,sourcehit-4,place,-2.54312871629,-2.38927590498,1.09410330636,5.52049175217,4.47854697715,4.71325079122,7.24332296175,3.95159820672,sourcehit,4
23690,24302,stress,ap164,2.0,350.8974,sourcehit-4,place,4.79525761632,6.93400194469,9.90489388394,10.2230856712,10.9973779136,10.1546165198,4.90601799145,10.3199934971,sourcehit,4
23693,24305,stress,ap164,2.0,360.464,itemhit_lo-2,place,10.1614728997,5.0372756051,2.02769198302,4.25764340901,3.77713988179,0.820212201818,1.11266328084,2.72067186891,itemhit_lo,2
23696,24308,stress,ap164,2.0,370.1796,itemhit_lo-2,place,0.506928949091,0.856230731871,0.206726295489,-8.37464250818,-3.58244885248,-4.27746539944,-8.03871121791,-4.00695761615,itemhit_lo,2
23699,24311,stress,ap164,2.0,379.3571,itemhit_lo-4,place,-6.59315270344,-5.05158352333,-6.06041103406,-6.83297810824,-3.39277303655,0.227950364432,-0.739058571091,-4.0145529536,itemhit_lo,4
23702,24314,stress,ap164,2.0,388.5034,FA-0,place,0.0296719274914,-0.774523095321,-6.5218028078,-7.27907959887,-3.09929660224,4.47901982268,4.02354259492,-3.10528979656,FA,0
23705,24317,stress,ap164,2.0,398.6262,itemhit_lo-2,place,4.39342343079,3.88692133443,0.659262466285,-3.4551857073,-1.36397144631,-0.676403009765,2.75950049906,-1.20907442427,itemhit_lo,2
23708,24320,stress,ap164,2.0,408.4111,FA-0,place,-0.732247081336,2.43416416724,-1.22531282854,-5.90622531781,-0.287151211912,2.45282220767,-2.29194544033,-1.24146678765,FA,0
23711,24323,stress,ap164,2.0,419.0939,FA-0,place,2.32806531293,-2.45316602783,-5.76768857426,-8.32318134228,-6.49588232488,-2.62679565987,-0.0528725131151,-5.80338697532,FA,0
23714,24326,stress,ap164,3.0,0.0066,sourcehit-4,place,-4.78402363631,-2.92654532492,1.02315437923,2.48597504511,3.22935837685,0.278449599169,-2.5913826638,1.75423435009,sourcehit,4
23717,24329,stress,ap164,3.0,11.7444,sourcehit-2,place,0.583047521726,-2.21128591802,-0.988682850622,3.81538190671,0.468925243329,-0.226329579318,-0.949508144294,0.767323680025,sourcehit,2
23720,24332,stress,ap164,3.0,20.8888,sourcehit-4,place,0.161631523331,-0.602624684261,0.706070321869,2.71198632781,0.942224215367,-1.77757218472,-0.505663354825,0.645677170081,sourcehit,4
23723,24335,stress,ap164,3.0,31.2907,CR-0,place,-1.4478092714,-0.229329668802,1.00969045475,-3.81545556815,-6.88949201754,-5.02333314075,-2.42726209311,-3.67964756792,CR,0
23726,24338,stress,ap164,3.0,41.008,itemhit_lo-2,place,-4.64148159626,-2.19400487897,-0.645322247543,0.52144235523,-2.46768306188,-0.380360914864,0.999500820201,-0.742980967264,itemhit_lo,2
23729,24341,stress,ap164,3.0,51.1303,FA-0,place,0.298814602131,1.25707141241,1.39429178386,5.54492943736,6.45736628002,3.65860305512,2.36744328008,4.26379763909,FA,0
23732,24344,stress,ap164,3.0,62.4967,sourcehit-4,place,1.8557747937,2.23307084182,1.45666883562,1.16411355584,3.1149105752,3.5352938667,3.48599829141,2.31774670834,sourcehit,4
23735,24347,stress,ap164,3.0,72.5168,itemhit_lo-4,place,3.84228888873,3.78716883306,1.60374287802,1.52903881615,2.93673683276,1.69952282033,0.498259123667,1.94226033681,itemhit_lo,4
23738,24350,stress,ap164,3.0,83.1152,FA-0,place,2.05560489495,0.829871480915,-0.153448218256,-2.61961008566,-1.92592135866,-1.77139190609,-0.365791304641,-1.61759289217,FA,0
23741,24353,stress,ap164,3.0,92.6809,sourcehit-4,place,-1.25509225862,0.224317009647,2.84366037626,2.63925276345,3.05767414035,6.13259963448,2.80835003875,3.66829672864,sourcehit,4
23744,24356,stress,ap164,3.0,105.0395,itemhit_lo-2,place,2.09389872207,1.19806430536,3.5301814587,4.24865832859,1.9274111186,3.0887836529,3.60942560013,3.1987586397,itemhit_lo,2
23747,24359,stress,ap164,3.0,117.0102,sourcehit-4,place,3.06802059581,-2.82762497166,-2.79616173113,-4.56245314009,-5.62620300256,-2.95678976568,-1.40558761493,-3.98540190986,sourcehit,4
23750,24368,stress,ap164,3.0,148.2494,sourcemiss_hi-2,place,1.70245255257,0.0342430846161,-0.547657050146,3.42075636776,2.93125928877,1.41657805231,,1.80523416467,sourcemiss_hi,2
23753,24374,stress,ap164,3.0,166.6634,sourcehit-4,place,,1.68439601672,1.64081037975,2.2906074884,2.46548458976,-1.86460747516,-2.03588541648,1.13307374569,sourcehit,4
23756,24377,stress,ap164,3.0,177.9613,CR-0,place,-1.26111230498,-1.36309551219,-6.51936258033,-8.1437330643,-6.63858824037,-5.806784354,,-6.77711705975,CR,0
23759,24383,stress,ap164,3.0,207.691,sourcehit-2,place,-4.56177322857,-1.72049493436,0.895816956286,-2.58294327198,-4.5845719995,-6.04266610231,-2.46854131032,-3.07859110438,sourcehit,2
23762,24389,stress,ap164,3.0,228.0219,FA-0,place,-4.71788905385,-3.75102345945,-3.28850261416,-3.38064940069,-4.27146630448,-3.89421075711,-1.20218612942,-3.70870726911,FA,0
23765,24392,stress,ap164,3.0,238.7024,sourcemiss_hi-4,place,-3.48196981411,-0.687276260046,2.76021572489,3.56985572436,2.51588497942,1.17149365492,2.37829972577,2.5043625209,sourcemiss_hi,4
23768,24395,stress,ap164,3.0,249.2867,sourcehit-2,place,1.62382829218,2.90472173918,1.17779303563,-2.72345520717,1.49003262236,5.50659739622,2.71617063897,1.36274196176,sourcehit,2
23771,24398,stress,ap164,3.0,258.9495,FA-0,place,5.86044750176,3.05435341581,-1.24932722933,-0.556845750932,0.227580249123,-1.23872508959,0.79454945293,-0.704329455182,FA,0
23774,24401,stress,ap164,3.0,292.5383,itemhit_lo-2,place,9.84592795044,9.81345497301,3.98568715032,0.765800556456,-1.62417086257,-0.0339657973173,2.42566825157,0.773337761722,itemhit_lo,2
23777,24404,stress,ap164,3.0,301.7461,sourcehit-2,place,-2.56765685342,0.961827253114,3.80164211642,3.17666256898,4.25903374256,7.04237982982,4.67124066258,4.56992956444,sourcehit,2
23780,24407,stress,ap164,3.0,311.8829,sourcehit-2,place,7.37823811449,5.02806025311,1.69415458407,4.06703261106,4.45530213472,4.52633521355,6.46526167784,3.68570613585,sourcehit,2
23783,24410,stress,ap164,3.0,321.0591,sourcehit-4,place,5.06703660756,6.82343099392,3.96127814204,4.6312544473,2.09253586868,-2.08510639884,-0.255685168223,2.1499905148,sourcehit,4
23786,24413,stress,ap164,3.0,331.0024,sourcemiss_hi-4,place,-1.75617249411,0.0756830364241,3.41690222005,9.27145504454,7.41661576075,-0.842388142449,-5.79151426533,4.81564622072,sourcemiss_hi,4
23789,24416,stress,ap164,3.0,340.7863,sourcemiss_hi-2,place,-0.600801650543,-5.63424094971,-1.23026248325,-0.41877622769,-1.99153469917,2.35521446201,-0.423946063192,-0.321339737025,sourcemiss_hi,2
23792,24419,stress,ap164,3.0,351.0131,FA-0,place,2.66316928908,-0.0800027554714,-2.01072117979,-7.57978869345,-9.4054895512,-6.00881389158,-4.97166231025,-6.25120332901,FA,0
23795,24422,stress,ap164,3.0,360.9386,itemhit_lo-4,place,-5.61051295327,-4.49341026082,-3.86025772366,-4.51124509416,-4.65277540865,-3.19436915384,-2.77372489076,-4.05466184508,itemhit_lo,4
23798,24425,stress,ap164,3.0,370.3596,sourcehit-4,place,-2.8090820528,-2.41126083716,0.889589788161,2.42163321498,-0.0646609532898,-2.88238894742,-7.19637490111,0.0910432756078,sourcehit,4
23801,24428,stress,ap164,3.0,380.3192,CR-0,place,-2.52762143436,-6.82323781935,-5.5112109984,-5.10446956176,-2.25661091617,2.62863300543,1.01801138347,-2.56091461773,CR,0
23804,24431,stress,ap164,3.0,390.1109,FA-0,place,2.84968348272,1.33945583763,-4.20296754235,-1.60093915709,2.55843098524,5.5734207305,4.00876076329,0.581986254075,FA,0
23807,24434,stress,ap164,3.0,401.3284,itemhit_lo-2,place,5.93630131067,4.20373622342,-1.15642665807,-1.01604899849,-1.40117542099,-4.47596899176,-1.62930105762,-2.01240501733,itemhit_lo,2
23810,24437,stress,ap164,3.0,411.2793,FA-0,place,-3.935757889,-1.21152236702,-0.692877313739,-0.208310115469,-0.389445636416,-0.0693508398522,3.47604828167,-0.339995976369,FA,0
23813,24440,stress,ap164,3.0,420.9993,sourcehit-4,place,0.28504600019,3.69360925292,2.39048874752,3.09428934873,9.63906645344,12.1141290809,5.07132211964,6.80949340765,sourcehit,4
23816,24443,stress,ap164,4.0,0.0061,sourcehit-2,place,-1.45754367314,0.12776161013,5.09901296685,7.34094457528,5.8266529417,1.03744734388,-4.50497912879,4.82601445693,sourcehit,2
23819,24446,stress,ap164,4.0,9.3399,FA-0,place,3.76181146073,2.35900133634,-1.7967757964,0.197443724235,-0.191926173521,0.163517881259,0.536151580255,-0.406935091107,FA,0
23822,24449,stress,ap164,4.0,19.4749,sourcehit-4,place,0.47693293465,0.344677230694,-0.205458079017,-0.500449945065,-2.01611590652,-3.70448931698,-1.61246734267,-1.6066283119,sourcehit,4
23825,24458,stress,ap164,4.0,50.3173,FA-0,place,-5.05528503777,-3.17808982769,0.279933375363,-0.675237985768,-1.99450115034,1.48926792487,1.5325015763,-0.225134458969,FA,0
23828,24464,stress,ap164,4.0,70.6209,itemhit_lo-4,place,7.51402197346,9.25992229635,11.4828196852,6.96773172832,-0.517861494747,-0.22595985802,-0.891657450817,4.42668251519,itemhit_lo,4
23831,24467,stress,ap164,4.0,80.4053,CR-0,place,0.0551485643519,-1.05493583235,-4.84378615323,-12.0395845329,-5.53983647053,-2.57012239126,-3.77568248965,-6.24833238698,CR,0
23834,24470,stress,ap164,4.0,90.3462,FA-0,place,-2.44703980413,-3.82098901357,-2.07703826718,-1.57292335329,-3.99750236593,-0.205066750097,-2.18648309473,-1.96313268412,FA,0
23837,24473,stress,ap164,4.0,100.1397,FA-0,place,0.050035636695,-2.45143050427,-3.66009266812,-2.80920756768,0.515819545817,0.911160625214,2.08264952669,-1.26058001619,FA,0
23840,24476,stress,ap164,4.0,110.8213,itemhit_lo-2,place,1.28696128988,2.01479901174,0.00211176774608,-0.922660798257,0.510175026687,-0.277893358765,1.32170677125,-0.172066840647,itemhit_lo,2
23843,24479,stress,ap164,4.0,121.4181,itemhit_lo-2,place,-0.0148794440716,1.13901216442,2.55370869892,-1.64410961535,1.61309989928,3.39311302464,0.329921805732,1.47895300187,itemhit_lo,2
23846,24482,stress,ap164,4.0,130.5496,M-2,place,3.60059168554,0.260114000628,0.299382538389,0.429635840829,-1.18822029363,-0.010645145291,-0.691452757203,-0.117461764926,M,2
23849,24485,stress,ap164,4.0,140.4747,sourcehit-4,place,0.229316466427,-1.0060935081,0.0833903380736,5.44876636966,6.64683876438,5.00077253775,5.07338555613,4.29494200247,sourcehit,4
23852,24488,stress,ap164,4.0,151.5004,sourcehit-2,place,5.54855538758,4.82103588059,3.84917564131,3.64804256174,4.92884280062,8.69509462016,7.51025998984,5.28028890596,sourcehit,2
23855,24491,stress,ap164,4.0,161.4632,sourcehit-2,place,9.22652571377,7.3869625354,-0.613294043998,0.3629495297,0.53141334929,-1.1537666947,-0.412224817064,-0.218174464927,sourcehit,2
23858,24494,stress,ap164,4.0,170.6084,FA-0,place,-0.95348257254,-0.454216365914,-3.27808634044,-3.10927848411,-0.304987659975,1.89818898213,1.71691279721,-1.1985408756,FA,0
23861,24497,stress,ap164,4.0,181.9733,sourcehit-4,place,2.30083534168,1.56358736827,1.19283520337,4.52405301575,3.27919074289,3.0041780394,-0.131214983753,3.00006425035,sourcehit,4
23864,24500,stress,ap164,4.0,191.3798,sourcehit-2,place,3.30914700824,-0.490867038006,2.95016362101,-0.528835193214,-3.9186770828,-7.73537869053,-6.4888456716,-2.30818183638,sourcehit,2
23867,24503,stress,ap164,4.0,200.6614,FA-0,place,-7.62957386084,-6.71025875818,-3.16416590399,-2.19710520564,-1.2300826528,-5.90725821389,-2.10572373483,-3.12465299408,FA,0
23870,24506,stress,ap164,4.0,211.0628,itemhit_lo-4,place,-5.61203871754,-2.43238489656,0.230498721263,-2.62413721092,-6.2190717181,-8.28944152952,-7.75247618651,-4.22553793432,itemhit_lo,4
23873,24509,stress,ap164,4.0,221.8023,itemhit_lo-2,place,-8.35286692161,-7.95803877796,-7.28387264969,-7.40163309824,-5.76230697947,-5.19213596732,-4.44687860193,-6.40998717368,itemhit_lo,2
23876,24512,stress,ap164,4.0,230.956,sourcehit-2,place,-5.11006391466,-4.762780531,-3.66296311149,-1.07791971525,0.331123956495,1.15967764415,-1.92983640516,-0.812520306524,sourcehit,2
23879,24515,stress,ap164,4.0,240.134,sourcehit-2,place,1.51455112708,-2.14460441513,-1.57007711075,1.77102208371,-0.344411720189,-2.42474692346,-6.70008162278,-0.642053417672,sourcehit,2
23882,24518,stress,ap164,4.0,250.0868,FA-0,place,-2.19254704166,-6.94662039712,-5.57451033391,0.0549502089717,2.00566970744,-1.19503047088,-1.53060668249,-1.17723022209,FA,0
23885,24521,stress,ap164,4.0,260.3128,itemhit_lo-4,place,-0.905413301972,-1.82965121083,-1.62094670807,-2.69266258937,-1.74631653287,2.37918471278,4.28594753256,-0.920185279383,itemhit_lo,4
23888,24524,stress,ap164,4.0,269.8784,sourcehit-4,place,-3.65141892601,3.52514080498,6.62948098373,-3.0108204622,-3.15428827256,1.04089258449,1.87179233404,0.376316208365,sourcehit,4
23891,24527,stress,ap164,4.0,279.5419,FA-0,place,1.39729220063,1.71763879668,-2.04011729259,-4.04756175019,-1.94372807931,6.75387499768,8.16573468178,-0.319383031103,FA,0
23894,24530,stress,ap164,4.0,289.3271,sourcehit-4,place,7.06837742066,7.86951807174,5.08970084825,2.20404276993,-0.258957458058,0.241557732866,2.69057399878,1.81908597325,sourcehit,4
23897,24533,stress,ap164,4.0,298.5349,sourcehit-4,place,0.484701806897,2.21433053667,4.0884998113,2.19912642715,1.7548873571,-3.97089801559,-4.27019264761,1.01790389499,sourcehit,4
