,run,trial,onset,duration,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,subid,group,remove,anxious,happy,safe,stressed,life_stress,sleep,cond_orig,cond,reps,shock_and_post,conf,onset_adj,mem_conditions,obj_conditions,onset_code,rt_z,mem_conditions_byrep,onset_code_byrep
1574,2,34,349.0753,9.9302,safe,0,WHIP,corn_field,outdoor,H,HO_Hi,2.387,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,337.0753,sourcehit,old,sourcehit,-0.889203607,sourcehit-4,sourcehit-4
1575,2,35,359.0367,10.0933,safe,0,FENCE,hotel,outdoor,H,HO_Lo,3.7477,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,347.0367,itemhit_lo,old,itemhit,1.1200465095,itemhit_lo-2,itemhit-2
1576,2,36,369.1613,11.2657,safe,0,VINE,mosque,foil,M,MI,4.1199,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,N,357.1613,M,old,M,1.1321091663,M-2,M-2
1577,2,37,380.4585,11.1839,safe,0,CHICKEN,bistro,outdoor,SM,SMI_Lo,3.7697,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,368.4585,itemhit_lo,old,itemhit,1.1475540154,itemhit_lo-2,itemhit-2
1578,2,38,391.6736,9.1466,safe,0,NOODLE,foil,foil,CR,CR,3.4902,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,379.6736,CR,new,CR,0.9174029939,CR-0,CR-0
1579,2,39,400.8516,9.2733,safe,0,BIBLE,natural_history_museum,outdoor,SM,SMI_Hi,4.303,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,388.8516,sourcemiss_hi,old,itemhit,1.597462828,sourcemiss_hi-2,itemhit-2
1580,2,40,410.1561,9.9105,safe,0,FROG,foil,indoor,FA,FAI_Lo,2.5194,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,398.1561,FA,new,FA,-0.3810167429,FA-0,FA-0
1581,2,41,420.098,9.6882,safe,0,CANDY,foil,outdoor,FA,FAO_Hi,3.5335,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,408.098,FA,new,FA,0.9711626168,FA-0,FA-0
1582,2,42,429.8179,10.551,safe,0,BUTTER,foil,outdoor,FA,FAO_Lo,3.6988,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,417.8179,FA,new,FA,1.1915701192,FA-0,FA-0
1583,3,1,12.006,9.7785,threat,0,GEESE,orchard,indoor,SM,SMO_Lo,1.9828,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,0.006,itemhit_lo,old,itemhit,-1.0866806342,itemhit_lo-2,itemhit-2
1584,3,2,21.8188,10.5489,threat,0,CHOCOLATE,foil,outdoor,FA,FAO_Hi,2,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,9.8188,FA,new,FA,-1.0735736499,FA-0,FA-0
1585,3,3,32.3994,10.3698,threat,0,DUST,art_gallery,indoor,H,HI_Lo,2.6134,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,20.3994,itemhit_lo,old,itemhit,-0.2982154878,itemhit_lo-2,itemhit-2
1586,3,4,42.8019,12.3219,threat,0,SOCK,foil,indoor,FA,FAI_Lo,2.3973,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,30.8019,FA,new,FA,-0.5438222846,FA-0,FA-0
1587,3,5,55.1561,10.1947,threat,0,ASPIRIN,sauna,outdoor,SM,SMI_Hi,2.0221,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,43.1561,sourcemiss_hi,old,itemhit,-1.1275457821,sourcemiss_hi-2,itemhit-2
1588,3,6,65.383,12.3267,threat,0,DAISY,power_plant,outdoor,H,HO_Lo,2.76,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,53.383,itemhit_lo,old,itemhit,-0.1149154713,itemhit_lo-4,itemhit-4
1589,3,7,77.7428,9.056,threat,0,DOUGHNUT,lift_bridge,indoor,SM,SMO_Lo,1.9883,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,65.7428,itemhit_lo,old,itemhit,-1.0798037577,itemhit_lo-4,itemhit-4
1590,3,8,86.8306,9.272,threat,0,GARBAGE,harbor,indoor,SM,SMO_Lo,3.3707,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,74.8306,itemhit_lo,old,itemhit,0.6486678857,itemhit_lo-2,itemhit-2
1591,3,9,96.1349,9.099,threat,0,ARMOR,boxing_ring,indoor,H,HI_Hi,2.435,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,84.1349,sourcehit,old,sourcehit,-0.8126443727,sourcehit-4,sourcehit-4
1592,3,10,105.2667,9.6309,threat,0,HOOK,fire_escape,indoor,SM,SMO_Hi,3.0118,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Hi,93.2667,sourcemiss_hi,old,itemhit,0.0548563492,sourcemiss_hi-2,itemhit-2
1593,3,11,114.93,9.9094,threat,0,BARREL,botanical_garden,outdoor,H,HO_Lo,2.6459,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,102.93,itemhit_lo,old,itemhit,-0.2575793996,itemhit_lo-4,itemhit-4
1594,3,12,124.8718,10.1033,threat,0,BENCH,foil,outdoor,FA,FAO_Hi,3.2021,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,112.8718,FA,new,FA,0.5292809091,FA-0,FA-0
1595,3,13,135.008,9.3717,threat,0,SCOTCH,ice_cream_parlor,indoor,H,HI_Hi,2.9922,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,123.008,sourcehit,old,sourcehit,0.0760807391,sourcehit-2,sourcehit-2
1596,3,14,144.4122,9.2518,threat,0,LANTERN,foil,outdoor,FA,FAO_Hi,2.6814,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,132.4122,FA,new,FA,-0.1650093903,FA-0,FA-0
1597,3,15,153.6963,11.6166,threat,0,LETTUCE,oilrig,indoor,SM,SMO_Lo,3.478,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,141.6963,itemhit_lo,old,itemhit,0.782829494,itemhit_lo-2,itemhit-2
1598,3,16,165.3457,9.4163,threat,0,FORK,computer_room,outdoor,SM,SMI_Hi,1.9984,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,153.3457,sourcemiss_hi,old,itemhit,-1.1558603527,sourcemiss_hi-4,itemhit-4
1599,3,17,174.7944,9.1126,threat,0,FLASK,bathroom,indoor,H,HI_Lo,3.0226,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,162.7944,itemhit_lo,old,itemhit,0.2134241219,itemhit_lo-4,itemhit-4
1600,3,18,183.939,10.5665,threat,0,SAIL,foil,foil,CR,CR,3.2813,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,171.939,CR,new,CR,0.6817617098,CR-0,CR-0
1601,3,19,194.5388,9.6865,threat,0,WHEAT,foil,outdoor,FA,FAO_Lo,3.2715,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,182.5388,FA,new,FA,0.6218173922,FA-0,FA-0
1602,3,20,204.2578,10.9924,threat,0,SOUP,parking_garage,outdoor,SM,SMI_Hi,3.5853,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,192.2578,sourcemiss_hi,old,itemhit,0.7400211692,sourcemiss_hi-2,itemhit-2
1603,3,21,215.2827,11.3338,threat,0,SARDINE,carrousel,indoor,SM,SMO_Lo,2.9312,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,203.2827,itemhit_lo,old,itemhit,0.0991429383,itemhit_lo-2,itemhit-2
1604,3,22,226.6503,10.091,threat,0,NIGHTGOWN,ruin,outdoor,H,HO_Hi,3.1566,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Hi,214.6503,sourcehit,old,sourcehit,0.3382961167,sourcehit-2,sourcehit-2
1605,3,23,236.7735,10.4676,threat,0,DOVE,foil,foil,CR,CR,2.8851,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,224.7735,CR,new,CR,0.2348441571,CR-0,CR-0
1606,3,24,247.2737,9.9283,threat,0,STAPLER,playroom,indoor,H,HI_Lo,2.6025,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,235.2737,itemhit_lo,old,itemhit,-0.3118442067,itemhit_lo-4,itemhit-4
1607,3,25,257.235,11.6789,threat,0,SOAP,bullring,outdoor,H,HO_Hi,1.7612,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,245.235,sourcehit,old,sourcehit,-1.8873446246,sourcehit-4,sourcehit-4
1608,3,26,268.9459,9.1759,threat,0,ANT,foil,foil,CR,CR,1.3598,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,256.9459,CR,new,CR,-1.4857094602,CR-0,CR-0
1609,3,27,278.1545,10.6483,threat,0,CLAM,laundromat,outdoor,SM,SMI_Lo,3.0173,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,266.1545,itemhit_lo,old,itemhit,0.2067973136,itemhit_lo-2,itemhit-2
1610,3,28,288.8359,9.9848,threat,0,BEAVER,marsh,outdoor,H,HO_Lo,2.4175,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,276.8359,itemhit_lo,old,itemhit,-0.5431573244,itemhit_lo-4,itemhit-4
1611,3,29,298.8533,9.7523,threat,0,ACROBAT,jail_cell,indoor,H,HI_Lo,3.2174,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,286.8533,itemhit_lo,old,itemhit,0.4569905832,itemhit_lo-4,itemhit-4
1612,3,30,308.6377,9.5338,threat,0,NET,foil,outdoor,FA,FAO_Hi,2.4439,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,296.6377,FA,new,FA,-0.4816868362,FA-0,FA-0
1613,3,31,318.2051,9.9193,threat,0,MAGICIAN,foil,foil,CR,CR,3.7551,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,306.2051,CR,new,CR,1.2162128366,CR-0,CR-0
1614,3,32,328.157,10.705,threat,0,ROCK,car_interior,outdoor,SM,SMI_Hi,4.137,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,316.157,sourcemiss_hi,old,itemhit,1.3991413631,sourcemiss_hi-4,itemhit-4
1615,3,33,338.8948,9.8047,threat,0,EAGLE,subway_interior,indoor,H,HI_Lo,3.3574,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,326.8948,itemhit_lo,old,itemhit,0.632038348,itemhit_lo-2,itemhit-2
1616,3,34,348.7327,9.682,threat,0,GLOVE,foil,outdoor,FA,FAO_Hi,2.9308,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,336.7327,FA,new,FA,0.1675352624,FA-0,FA-0
1617,3,35,358.447,9.8936,threat,0,RASH,igloo,outdoor,H,HO_Lo,2.7389,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,346.447,itemhit_lo,old,itemhit,-0.1412976701,itemhit_lo-4,itemhit-4
1618,3,36,368.3736,11.9396,threat,0,MOTH,foil,indoor,FA,FAI_Lo,1.8941,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,356.3736,FA,new,FA,-1.2147784564,FA-0,FA-0
1619,3,37,380.3466,11.1827,threat,1,FIDDLE,cubicle,outdoor,SM,SMI_Hi,1.3604,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,368.3466,sourcemiss_hi,old,itemhit,-1.9180838142,sourcemiss_hi-2,itemhit-2
1620,3,38,391.5621,9.1439,threat,0,TROPHY,foil,indoor,FA,FAI_Hi,3.9521,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,379.5621,FA,new,FA,1.5293149489,FA-0,FA-0
1621,3,39,400.7391,9.1218,threat,0,ORCHID,foil,foil,CR,CR,3.7193,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,388.7391,CR,new,CR,1.1758300795,CR-0,CR-0
1622,3,40,409.8938,9.3874,threat,0,PUDDLE,hotel_room,indoor,H,HI_Hi,3.0984,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,397.8938,sourcehit,old,sourcehit,0.2454680451,sourcehit-4,sourcehit-4
1623,3,41,419.3135,11.2637,threat,0,BABY,beach,outdoor,H,HO_Hi,2.7441,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,407.3135,sourcehit,old,sourcehit,-0.3196348033,sourcehit-4,sourcehit-4
1624,3,42,430.6108,9.7566,threat,0,CANE,rock_arch,indoor,SM,SMO_Lo,1.8895,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,418.6108,itemhit_lo,old,itemhit,-1.203337466,itemhit_lo-2,itemhit-2
1625,4,1,12.0071,9.9365,safe,0,APPLE,foil,indoor,FA,FAI_Lo,2.0895,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,0.0071,FA,new,FA,-0.9542362545,FA-0,FA-0
1626,4,2,21.9784,9.1189,safe,0,HAMMER,lecture_room,outdoor,SM,SMI_Hi,1.7359,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,9.9784,sourcemiss_hi,old,itemhit,-1.469471103,sourcemiss_hi-4,itemhit-4
1627,4,3,31.1303,10.1035,safe,0,TRAY,foil,foil,CR,CR,1.5029,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,19.1303,CR,new,CR,-1.3242912325,CR-0,CR-0
1628,4,4,41.2676,10.5643,safe,0,TWEEZERS,apse,outdoor,SM,SMI_Hi,1.6326,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,29.2676,sourcemiss_hi,old,itemhit,-1.5928844001,sourcemiss_hi-4,itemhit-4
1629,4,5,51.8651,9.1134,safe,0,WINE,museum,indoor,H,HI_Lo,3.0224,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,39.8651,itemhit_lo,old,itemhit,0.2131740536,itemhit_lo-2,itemhit-2
1630,4,6,61.0124,9.4135,safe,0,HATCHET,amusement_park,outdoor,H,HO_Hi,2.7402,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,49.0124,sourcehit,old,sourcehit,-0.3258552411,sourcehit-4,sourcehit-4
1631,4,7,70.4601,9.7587,safe,0,PIGEON,foil,indoor,FA,FAI_Hi,2.627,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,58.4601,FA,new,FA,-0.2375451926,FA-0,FA-0
1632,4,8,80.2524,9.8901,safe,0,BROWNIE,mountain,indoor,SM,SMO_Lo,3.6639,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,68.2524,itemhit_lo,old,itemhit,1.0152679188,itemhit_lo-2,itemhit-2
1633,4,9,90.176,10.1949,safe,0,CAMERA,putting_green,foil,M,MI,1.5378,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,N,78.176,M,old,M,-1.4737457385,M-4,M-4
1634,4,10,100.4053,9.37,safe,0,BOOT,locker_room,indoor,H,HI_Hi,3.8923,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,88.4053,sourcehit,old,sourcehit,1.5117258811,sourcehit-4,sourcehit-4
1635,4,11,109.805,10.3721,safe,0,VODKA,burial_chamber,outdoor,SM,SMI_Hi,3.5705,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,97.805,sourcemiss_hi,old,itemhit,0.7223394964,sourcemiss_hi-4,itemhit-4
1636,4,12,120.203,10.656,safe,0,WALNUT,foil,indoor,FA,FAI_Hi,2.6242,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,108.203,FA,new,FA,-0.2412786531,FA-0,FA-0
1637,4,13,130.8932,9.7497,safe,0,BANDIT,limousine_interior,indoor,H,HI_Lo,4.2931,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,118.8932,itemhit_lo,old,itemhit,1.8019825875,itemhit_lo-4,itemhit-4
1638,4,14,140.6758,9.0993,safe,0,BUCKET,foil,outdoor,FA,FAO_Hi,2.3298,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,128.6758,FA,new,FA,-0.6338253482,FA-0,FA-0
1639,4,15,149.8076,11.6164,safe,0,NEST,construction_site,indoor,SM,SMO_Lo,1.3142,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,137.8076,itemhit_lo,old,itemhit,-1.9226587453,itemhit_lo-4,itemhit-4
1640,4,16,161.4584,11.6769,safe,0,NEEDLE,foil,outdoor,FA,FAO_Hi,1.169,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,149.4584,FA,new,FA,-2.1816113661,FA-0,FA-0
1641,4,17,173.1686,11.1829,safe,0,KALE,supermarket,indoor,H,HI_Lo,2.5496,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,161.1686,itemhit_lo,old,itemhit,-0.3779872549,itemhit_lo-2,itemhit-2
1642,4,18,184.3862,9.7488,safe,0,ASPARAGUS,foil,foil,CR,CR,2.604,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,172.3862,CR,new,CR,-0.0822394474,CR-0,CR-0
1643,4,19,194.1692,9.1732,safe,0,FIRE,house,indoor,SM,SMO_Lo,4.624,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,182.1692,itemhit_lo,old,itemhit,2.2157204831,itemhit_lo-2,itemhit-2
1644,4,20,203.3756,11.9406,safe,0,FAN,butchers_shop,outdoor,SM,SMI_Hi,2.9633,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,191.3756,sourcemiss_hi,old,itemhit,-0.0030869703,sourcemiss_hi-4,itemhit-4
1645,4,21,215.3499,12.3245,safe,0,RABBIT,foil,outdoor,FA,FAO_Hi,2.3715,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,203.3499,FA,new,FA,-0.5782234555,FA-0,FA-0
1646,4,22,227.7086,9.6835,safe,0,VIOLIN,theater,indoor,H,HI_Lo,3.7544,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,215.7086,itemhit_lo,old,itemhit,1.1284237954,itemhit_lo-2,itemhit-2
1647,4,23,237.4259,11.2626,safe,0,GORILLA,dam,outdoor,H,HO_Lo,2.5546,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,225.4259,itemhit_lo,old,itemhit,-0.3717355491,itemhit_lo-4,itemhit-4
1648,4,24,248.7224,9.0542,safe,0,BOWL,foil,foil,CR,CR,3.5127,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,236.7224,CR,new,CR,0.9427832183,CR-0,CR-0
1649,4,25,257.8109,12.3196,safe,0,PASTE,aqueduct,outdoor,H,HO_Hi,2.5796,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,245.8109,sourcehit,old,sourcehit,-0.5820096793,sourcehit-4,sourcehit-4
1650,4,26,270.1643,10.5495,safe,0,RUDDER,boathouse,outdoor,H,HO_Lo,3.2059,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Lo,258.1643,itemhit_lo,old,itemhit,0.4426116597,itemhit_lo-4,itemhit-4
1651,4,27,280.7478,9.271,safe,0,ANCHOR,hot_spring,outdoor,H,HO_Lo,2.0532,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,268.7478,itemhit_lo,old,itemhit,-0.9986566153,itemhit_lo-2,itemhit-2
1652,4,28,290.0528,10.4665,safe,0,HARPOON,inn,indoor,SM,SMO_Lo,2.7458,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,278.0528,itemhit_lo,old,itemhit,-0.132670316,itemhit_lo-2,itemhit-2
1653,4,29,300.554,9.385,safe,0,TELEGRAPH,banquet_hall,foil,M,MI,3.8477,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,N,288.554,M,old,M,0.85740497,M-2,M-2
1654,4,30,309.9726,9.9278,safe,0,WOLF,elevator,outdoor,SM,SMI_Lo,1.3379,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,297.9726,itemhit_lo,old,itemhit,-1.8930256594,itemhit_lo-4,itemhit-4
1655,4,31,319.9344,9.9854,safe,0,BELL,drugstore,indoor,H,HI_Lo,1.6942,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Lo,307.9344,itemhit_lo,old,itemhit,-1.4475290979,itemhit_lo-2,itemhit-2
1656,4,32,329.9543,9.2477,safe,0,TOAST,cemetery,indoor,SM,SMO_Lo,2.8693,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,317.9543,itemhit_lo,old,itemhit,0.0217468194,itemhit_lo-2,itemhit-2
1657,4,33,339.2359,10.0917,safe,0,CANNON,cliff,outdoor,H,HO_Hi,3.7277,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Hi,327.2359,sourcehit,old,sourcehit,1.2491915068,sourcehit-2,sourcehit-2
1658,4,34,349.3617,9.5314,safe,0,CANARY,river,outdoor,H,HO_Lo,2.6439,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,337.3617,itemhit_lo,old,itemhit,-0.2600800819,itemhit_lo-2,itemhit-2
1659,4,35,358.9268,10.9914,safe,0,MUSTARD,amphitheater,indoor,SM,SMO_Hi,2.0743,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,346.9268,sourcemiss_hi,old,itemhit,-1.0651820444,sourcemiss_hi-4,itemhit-4
1660,4,36,369.9533,11.3311,safe,0,ALLIGATOR,foil,outdoor,FA,FAO_Hi,3.7639,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,357.9533,FA,new,FA,1.2783730739,FA-0,FA-0
1661,4,37,381.3183,9.919,safe,0,ROSE,foil,indoor,FA,FAI_Lo,2.3096,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,369.3183,FA,new,FA,-0.6607595983,FA-0,FA-0
1662,4,38,391.2708,9.802,safe,0,EYE,bar,indoor,H,HI_Hi,2.31,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,379.2708,sourcehit,old,sourcehit,-1.0120173788,sourcehit-2,sourcehit-2
1663,4,39,401.108,9.6807,safe,0,HOSE,foil,foil,CR,CR,2.0306,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,389.108,CR,new,CR,-0.7290403679,CR-0,CR-0
1664,4,40,410.8221,9.6309,safe,0,RING,foil,indoor,FA,FAI_Hi,3.0417,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,398.8221,FA,new,FA,0.3154069624,FA-0,FA-0
1665,4,41,420.4874,9.1423,safe,0,SCOOTER,train_station,outdoor,SM,SMI_Hi,3.5466,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,Hi,408.4874,sourcemiss_hi,old,itemhit,0.6937859843,sourcemiss_hi-2,itemhit-2
1666,4,42,429.6635,10.7046,safe,0,CANDLE,foil,indoor,FA,FAI_Lo,1.5616,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Lo,417.6635,FA,new,FA,-1.6581268807,FA-0,FA-0
1667,5,1,12.0064,9.9202,threat,0,SCREWDRIVER,catacomb,foil,M,MI,1.7751,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,N,0.0064,M,old,M,-1.2342626166,M-2,M-2
1668,5,2,21.9624,10.7034,threat,1,RIFLE,playground,outdoor,H,HO_Hi,3.0804,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,9.9624,sourcehit,old,sourcehit,0.2167583322,sourcehit-4,sourcehit-4
1669,5,3,32.7009,12.3233,threat,0,HAWK,nuclear_power_plant,indoor,SM,SMO_Lo,1.9636,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Lo,20.7009,itemhit_lo,old,itemhit,-1.1106871848,itemhit_lo-2,itemhit-2
1670,5,4,45.0583,10.1033,threat,0,SNOW,florist_shop,outdoor,SM,SMI_Hi,2.7293,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,33.0583,sourcemiss_hi,old,itemhit,-0.2826485534,sourcemiss_hi-4,itemhit-4
1671,5,5,55.1969,9.7486,threat,0,STOMACH,foil,foil,CR,CR,2.7119,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,43.1969,CR,new,CR,0.0394728291,CR-0,CR-0
1672,5,6,64.9803,9.6829,threat,0,NECKLACE,foil,foil,CR,CR,3.59,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,N,52.9803,CR,new,CR,1.0299783895,CR-0,CR-0
1673,5,7,74.6979,9.7504,threat,0,HIGHWAY,boat_deck,outdoor,H,HO_Hi,2.6324,ap106,control-fmri,,3,2,3,3,2,8,TO_2,outdoor,2,0,Hi,62.6979,sourcehit,old,sourcehit,-0.4977945215,sourcehit-2,sourcehit-2
1674,5,8,84.4838,10.5459,threat,0,LAMB,classroom,indoor,H,HI_Lo,2.949,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,72.4838,itemhit_lo,old,itemhit,0.1213990112,itemhit_lo-4,itemhit-4
1675,5,9,95.0645,11.2612,threat,0,HONEY,picnic_area,outdoor,H,HO_Hi,3.2829,ap106,control-fmri,,3,2,3,3,2,8,TO_4,outdoor,4,0,Hi,83.0645,sourcehit,old,sourcehit,0.539742602,sourcehit-4,sourcehit-4
1676,5,10,106.3605,9.1433,threat,0,BANDAGE,tennis_court,indoor,H,HI_Lo,2.8124,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,94.3605,itemhit_lo,old,itemhit,-0.0493975936,itemhit_lo-4,itemhit-4
1677,5,11,115.5388,10.464,threat,0,MILK,bus_interior,foil,M,MI,3.7537,ap106,control-fmri,,3,2,3,3,2,8,TI_2,indoor,2,0,N,103.5388,M,old,M,0.7625401851,M-2,M-2
1678,5,12,126.0382,11.6145,threat,0,QUAIL,control_room,outdoor,SM,SMI_Lo,2.1124,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Lo,114.0382,itemhit_lo,old,itemhit,-0.9246364176,itemhit_lo-4,itemhit-4
1679,5,13,137.6876,9.6806,threat,0,MUFFIN,restaurant,indoor,H,HI_Hi,3.0397,ap106,control-fmri,,3,2,3,3,2,8,TI_4,indoor,4,0,Hi,125.6876,sourcehit,old,sourcehit,0.1518424814,sourcehit-4,sourcehit-4
1680,5,14,147.4041,9.3846,threat,0,CORAL,foil,outdoor,FA,FAO_Hi,3.3757,ap106,control-fmri,,3,2,3,3,2,8,F_0,foil,0,0,Hi,135.4041,FA,new,FA,0.7607554548,FA-0,FA-0
