,run,trial,onset,duration,cond,subcond,resp,acc,respRT,subid,group,duration_adj,onset_adj
7857,2,70,169.6509,1.3506,place,outdoor,indoor,0,0.2464,loc156,stress,0.3506,157.6509
7858,2,71,171.1515,1.3487,place,indoor,indoor,1,0.6101,loc156,stress,0.3487,159.1515
7859,2,72,172.6518,1.3484,place,outdoor,outdoor,1,0.622,loc156,stress,0.3484,160.6518
7860,2,73,174.1516,1.3499,place,indoor,indoor,1,0.285,loc156,stress,0.3499,162.1516
7861,2,74,175.6519,1.3491,place,indoor,outdoor,0,0.258,loc156,stress,0.3491,163.6519
7862,2,75,177.1522,1.3484,place,indoor,indoor,1,0.109,loc156,stress,0.3484,165.1522
7863,2,76,178.6539,1.3462,place,outdoor,outdoor,1,0.234,loc156,stress,0.3462,166.6539
7865,2,78,190.7269,1.2749,object,natural,manmade,0,0.7346,loc156,stress,0.2749,178.7269
7866,2,79,192.2291,1.2713,object,manmade,manmade,1,1.1769,loc156,stress,0.2713,180.2291
7867,2,80,193.728,1.2731,object,natural,natural,1,0.7125,loc156,stress,0.2731,181.728
7868,2,81,195.1562,1.344,object,manmade,manmade,1,0.3345,loc156,stress,0.344,183.1562
7869,2,82,196.6568,1.3441,object,natural,natural,1,0.6425,loc156,stress,0.3441,184.6568
7870,2,83,198.1571,1.3437,object,manmade,manmade,1,0.6632,loc156,stress,0.3437,186.1571
7871,2,84,199.6583,1.3422,object,manmade,manmade,1,0.7726,loc156,stress,0.3422,187.6583
7872,2,85,201.1589,1.3424,object,natural,natural,1,0.1803,loc156,stress,0.3424,189.1589
7873,2,86,202.6612,1.34,object,natural,natural,1,0.5314,loc156,stress,0.34,190.6612
7874,2,87,204.1606,1.3402,object,manmade,manmade,1,0.3002,loc156,stress,0.3402,192.1606
7876,2,89,216.2362,1.2639,face,male,male,1,0.7101,loc156,stress,0.2639,204.2362
7877,2,90,217.7362,1.2642,face,male,male,1,0.7225,loc156,stress,0.2642,205.7362
7878,2,91,219.2372,1.2636,face,female,female,1,0.6459,loc156,stress,0.2636,207.2372
7879,2,92,220.6629,1.3386,face,female,female,1,0.5332,loc156,stress,0.3386,208.6629
7880,2,93,222.1637,1.3367,face,female,female,1,0.5576,loc156,stress,0.3367,210.1637
7881,2,94,223.6629,1.3371,face,male,male,1,0.546,loc156,stress,0.3371,211.6629
7882,2,95,225.1636,1.3368,face,female,NR,0,999.5,loc156,stress,0.3368,213.1636
7883,2,96,226.6641,1.3361,face,female,female,1,0.5975,loc156,stress,0.3361,214.6641
7884,2,97,228.1665,1.3348,face,male,NR,0,999.5,loc156,stress,0.3348,216.1665
7885,2,98,229.6658,1.3349,face,male,female,0,0.2252,loc156,stress,0.3349,217.6658
7887,2,100,241.7459,1.2554,place,indoor,indoor,1,0.7012,loc156,stress,0.2554,229.7459
7888,2,101,243.2468,1.2547,place,indoor,indoor,1,0.7268,loc156,stress,0.2547,231.2468
7889,2,102,244.7491,1.2519,place,outdoor,indoor,0,0.6241,loc156,stress,0.2519,232.7491
7890,2,103,246.1687,1.3323,place,outdoor,outdoor,1,0.5718,loc156,stress,0.3323,234.1687
7891,2,104,247.6692,1.3311,place,indoor,indoor,1,0.5273,loc156,stress,0.3311,235.6692
7892,2,105,249.169,1.3315,place,outdoor,NR,0,999.5,loc156,stress,0.3315,237.169
7893,2,106,250.6709,1.3299,place,outdoor,indoor,0,0.2552,loc156,stress,0.3299,238.6709
7894,2,107,252.1725,1.3284,place,indoor,outdoor,0,0.7049,loc156,stress,0.3284,240.1725
7895,2,108,253.6725,1.3278,place,outdoor,outdoor,1,0.7457,loc156,stress,0.3278,241.6725
7896,2,109,255.1717,1.3297,place,indoor,NR,0,999.5,loc156,stress,0.3297,243.1717
7898,2,111,267.2559,1.2446,face,male,male,1,0.6556,loc156,stress,0.2446,255.2559
7899,2,112,268.756,1.2459,face,female,female,1,0.573,loc156,stress,0.2459,256.756
7900,2,113,270.2581,1.2429,face,male,male,1,0.6098,loc156,stress,0.2429,258.2581
7901,2,114,271.675,1.3258,face,female,NR,0,999.5,loc156,stress,0.3258,259.675
7902,2,115,273.1759,1.3244,face,male,male,1,0.1321,loc156,stress,0.3244,261.1759
7903,2,116,274.6758,1.3252,face,female,female,1,0.2697,loc156,stress,0.3252,262.6758
7904,2,117,276.1769,1.3239,face,male,male,1,0.2911,loc156,stress,0.3239,264.1769
7905,2,118,277.6766,1.3245,face,male,female,0,0.2214,loc156,stress,0.3245,265.6766
7906,2,119,279.1799,1.3207,face,female,female,1,0.7166,loc156,stress,0.3207,267.1799
7907,2,120,280.6787,1.3216,face,female,male,0,0.2939,loc156,stress,0.3216,268.6787
7909,2,122,292.7651,1.235,place,indoor,indoor,1,0.8664,loc156,stress,0.235,280.7651
7910,2,123,294.265,1.2352,place,indoor,indoor,1,0.8121,loc156,stress,0.2352,282.265
7911,2,124,295.7661,1.2344,place,outdoor,outdoor,1,0.6144,loc156,stress,0.2344,283.7661
7912,2,125,297.1809,1.3202,place,outdoor,indoor,0,0.3119,loc156,stress,0.3202,285.1809
7913,2,126,298.683,1.3171,place,outdoor,outdoor,1,0.606,loc156,stress,0.3171,286.683
7914,2,127,300.1826,1.3178,place,indoor,indoor,1,0.2165,loc156,stress,0.3178,288.1826
7915,2,128,301.683,1.3176,place,indoor,outdoor,0,0.269,loc156,stress,0.3176,289.683
7916,2,129,303.1832,1.317,place,outdoor,outdoor,1,0.5924,loc156,stress,0.317,291.1832
7917,2,130,304.6846,1.3159,place,outdoor,indoor,0,0.2473,loc156,stress,0.3159,292.6846
7918,2,131,306.1867,1.3143,place,indoor,outdoor,0,0.2417,loc156,stress,0.3143,294.1867
7920,1,1,12.007,1.4957,place,outdoor,outdoor,1,1.1601,loc157,stress,0.4957,0.007
7921,1,2,13.6487,1.3516,place,indoor,indoor,1,0.9835,loc157,stress,0.3516,1.6487
7922,1,3,15.0314,1.4695,place,indoor,indoor,1,0.6675,loc157,stress,0.4695,3.0314
7923,1,4,16.5332,1.4672,place,outdoor,outdoor,1,0.6817,loc157,stress,0.4672,4.5332
7924,1,5,18.032,1.4694,place,indoor,indoor,1,0.5332,loc157,stress,0.4694,6.032
7925,1,6,19.5337,1.4669,place,indoor,indoor,1,0.6028,loc157,stress,0.4669,7.5337
7926,1,7,21.0332,1.4682,place,outdoor,outdoor,1,0.5378,loc157,stress,0.4682,9.0332
7927,1,8,22.5351,1.4652,place,indoor,indoor,1,0.582,loc157,stress,0.4652,10.5351
7928,1,9,24.0347,1.4655,place,outdoor,indoor,0,0.5988,loc157,stress,0.4655,12.0347
7929,1,10,25.5349,1.4653,place,outdoor,outdoor,1,0.8199,loc157,stress,0.4653,13.5349
7931,1,12,37.5525,1.4493,object,manmade,manmade,1,1.4068,loc157,stress,0.4493,25.5525
7932,1,13,39.0541,1.4479,object,natural,manmade,0,0.9105,loc157,stress,0.4479,27.0541
7933,1,14,40.5393,1.4608,object,natural,natural,1,0.6093,loc157,stress,0.4608,28.5393
7934,1,15,42.0379,1.4634,object,manmade,manmade,1,0.6955,loc157,stress,0.4634,30.0379
7935,1,16,43.5392,1.4612,object,manmade,manmade,1,0.7039,loc157,stress,0.4612,31.5392
7936,1,17,45.0388,1.4622,object,natural,natural,1,0.5659,loc157,stress,0.4622,33.0388
7937,1,18,46.541,1.4593,object,natural,natural,1,0.8072,loc157,stress,0.4593,34.541
7938,1,19,48.04,1.4605,object,manmade,manmade,1,0.6321,loc157,stress,0.4605,36.04
7939,1,20,49.5418,1.4591,object,natural,natural,1,0.5757,loc157,stress,0.4591,37.5418
7940,1,21,51.0426,1.4578,object,manmade,manmade,1,0.586,loc157,stress,0.4578,39.0426
7942,1,23,63.0617,1.4393,face,male,male,1,0.6121,loc157,stress,0.4393,51.0617
7943,1,24,64.5622,1.4381,face,male,male,1,0.403,loc157,stress,0.4381,52.5622
7944,1,25,66.044,1.4567,face,female,female,1,0.4275,loc157,stress,0.4567,54.044
7945,1,26,67.5448,1.4557,face,female,female,1,0.6036,loc157,stress,0.4557,55.5448
7946,1,27,69.0466,1.454,face,male,male,1,0.5121,loc157,stress,0.454,57.0466
7947,1,28,70.5462,1.4539,face,female,female,1,0.5346,loc157,stress,0.4539,58.5462
7948,1,29,72.046,1.4542,face,male,male,1,0.3716,loc157,stress,0.4542,60.046
7949,1,30,73.5464,1.4537,face,female,female,1,0.4232,loc157,stress,0.4537,61.5464
7950,1,31,75.0469,1.4542,face,female,female,1,0.5083,loc157,stress,0.4542,63.0469
7951,1,32,76.5487,1.4523,face,male,male,1,0.5387,loc157,stress,0.4523,64.5487
7953,1,34,88.57,1.4312,face,male,male,1,0.7308,loc157,stress,0.4312,76.57
7954,1,35,90.072,1.4291,face,male,male,1,0.3489,loc157,stress,0.4291,78.072
7955,1,36,91.5506,1.4496,face,female,NR,0,999.5,loc157,stress,0.4496,79.5506
7956,1,37,93.0506,1.4495,face,female,female,1,0.4067,loc157,stress,0.4495,81.0506
7957,1,38,94.5508,1.4496,face,male,male,1,0.5443,loc157,stress,0.4496,82.5508
7958,1,39,96.0526,1.448,face,female,female,1,0.3824,loc157,stress,0.448,84.0526
7959,1,40,97.553,1.4473,face,male,male,1,0.6414,loc157,stress,0.4473,85.553
7960,1,41,99.0536,1.4475,face,female,female,1,0.5358,loc157,stress,0.4475,87.0536
7961,1,42,100.5559,1.4455,face,male,male,1,0.4014,loc157,stress,0.4455,88.5559
7962,1,43,102.0558,1.4451,face,female,female,1,0.5328,loc157,stress,0.4451,90.0558
7964,1,45,114.0804,1.4205,place,indoor,indoor,1,1.238,loc157,stress,0.4205,102.0804
7965,1,46,115.5815,1.4198,place,outdoor,outdoor,1,0.7847,loc157,stress,0.4198,103.5815
7966,1,47,117.0579,1.4428,place,indoor,indoor,1,0.6219,loc157,stress,0.4428,105.0579
7967,1,48,118.5569,1.4434,place,outdoor,outdoor,1,0.6131,loc157,stress,0.4434,106.5569
7968,1,49,120.0578,1.4434,place,outdoor,indoor,0,0.588,loc157,stress,0.4434,108.0578
7969,1,50,121.5587,1.4417,place,indoor,indoor,1,0.6381,loc157,stress,0.4417,109.5587
7970,1,51,123.0593,1.4414,place,outdoor,outdoor,1,0.5821,loc157,stress,0.4414,111.0593
7971,1,52,124.5592,1.4413,place,outdoor,outdoor,1,0.6727,loc157,stress,0.4413,112.5592
7972,1,53,126.0604,1.4408,place,indoor,indoor,1,0.5732,loc157,stress,0.4408,114.0604
7973,1,54,127.5616,1.4392,place,indoor,indoor,1,0.632,loc157,stress,0.4392,115.5616
7975,1,56,139.5907,1.4106,face,male,male,1,0.664,loc157,stress,0.4106,127.5907
7976,1,57,141.0915,1.4096,face,female,female,1,0.3453,loc157,stress,0.4096,129.0915
7977,1,58,142.5639,1.437,face,female,female,1,0.5456,loc157,stress,0.437,130.5639
7978,1,59,144.0637,1.4366,face,male,male,1,0.5377,loc157,stress,0.4366,132.0637
7979,1,60,145.5644,1.4361,face,female,NR,0,999.5,loc157,stress,0.4361,133.5644
7980,1,61,147.0662,1.435,face,female,female,1,0.3811,loc157,stress,0.435,135.0662
7981,1,62,148.5662,1.4352,face,male,male,1,0.3541,loc157,stress,0.4352,136.5662
7982,1,63,150.0665,1.4345,face,male,male,1,0.3946,loc157,stress,0.4345,138.0665
7983,1,64,151.5673,1.4336,face,female,male,0,0.3369,loc157,stress,0.4336,139.5673
7984,1,65,153.0671,1.4336,face,male,male,1,0.4139,loc157,stress,0.4336,141.0671
7986,1,67,165.1007,1.4,object,natural,natural,1,0.7452,loc157,stress,0.4,153.1007
7987,1,68,166.6,1.4012,object,manmade,manmade,1,0.6182,loc157,stress,0.4012,154.6
7988,1,69,168.0706,1.4296,object,natural,natural,1,0.6842,loc157,stress,0.4296,156.0706
7989,1,70,169.5703,1.4308,object,manmade,manmade,1,0.5852,loc157,stress,0.4308,157.5703
7990,1,71,171.0712,1.4298,object,manmade,manmade,1,0.595,loc157,stress,0.4298,159.0712
7991,1,72,172.5724,1.4277,object,natural,natural,1,0.3596,loc157,stress,0.4277,160.5724
7992,1,73,174.0712,1.4295,object,manmade,manmade,1,0.536,loc157,stress,0.4295,162.0712
7993,1,74,175.5739,1.4264,object,manmade,manmade,1,0.6185,loc157,stress,0.4264,163.5739
7994,1,75,177.0736,1.4265,object,natural,natural,1,0.3847,loc157,stress,0.4265,165.0736
7995,1,76,178.5728,1.4282,object,natural,natural,1,0.3843,loc157,stress,0.4282,166.5728
7997,1,78,190.6086,1.3922,place,outdoor,outdoor,1,0.7017,loc157,stress,0.3922,178.6086
7998,1,79,192.1098,1.3904,place,outdoor,indoor,0,0.6049,loc157,stress,0.3904,180.1098
7999,1,80,193.576,1.4245,place,indoor,outdoor,0,0.7841,loc157,stress,0.4245,181.576
8000,1,81,195.0765,1.4246,place,outdoor,outdoor,1,0.8956,loc157,stress,0.4246,183.0765
8001,1,82,196.5782,1.4229,place,indoor,indoor,1,0.5524,loc157,stress,0.4229,184.5782
8002,1,83,198.0785,1.4228,place,indoor,outdoor,0,0.6022,loc157,stress,0.4228,186.0785
8003,1,84,199.5794,1.4218,place,indoor,indoor,1,0.5824,loc157,stress,0.4218,187.5794
8004,1,85,201.0799,1.4207,place,indoor,indoor,1,0.6303,loc157,stress,0.4207,189.0799
8005,1,86,202.5801,1.4207,place,outdoor,outdoor,1,0.5347,loc157,stress,0.4207,190.5801
8006,1,87,204.0809,1.42,place,outdoor,outdoor,1,0.5032,loc157,stress,0.42,192.0809
8008,1,89,216.1183,1.383,object,manmade,NR,0,999.5,loc157,stress,0.383,204.1183
8009,1,90,217.6201,1.381,object,natural,natural,1,0.8566,loc157,stress,0.381,205.6201
8010,1,91,219.1204,1.3799,object,natural,natural,1,0.6446,loc157,stress,0.3799,207.1204
8011,1,92,220.5843,1.4169,object,manmade,manmade,1,0.3931,loc157,stress,0.4169,208.5843
8012,1,93,222.0839,1.4174,object,natural,natural,1,0.5216,loc157,stress,0.4174,210.0839
8013,1,94,223.5847,1.4163,object,manmade,manmade,1,0.6055,loc157,stress,0.4163,211.5847
8014,1,95,225.085,1.4152,object,natural,natural,1,0.5318,loc157,stress,0.4152,213.085
8015,1,96,226.5848,1.4163,object,manmade,natural,0,0.5418,loc157,stress,0.4163,214.5848
8016,1,97,228.0873,1.4141,object,natural,natural,1,0.5317,loc157,stress,0.4141,216.0873
8017,1,98,229.5878,1.4124,object,manmade,manmade,1,0.5231,loc157,stress,0.4124,217.5878
8019,1,100,241.6284,1.3735,object,manmade,manmade,1,0.6828,loc157,stress,0.3735,229.6284
8020,1,101,243.13,1.3712,object,natural,natural,1,0.5503,loc157,stress,0.3712,231.13
8021,1,102,244.6298,1.3708,object,manmade,manmade,1,0.5979,loc157,stress,0.3708,232.6298
8022,1,103,246.0897,1.4108,object,manmade,natural,0,0.6863,loc157,stress,0.4108,234.0897
8023,1,104,247.5899,1.4114,object,natural,NR,0,999.5,loc157,stress,0.4114,235.5899
8024,1,105,249.0911,1.4097,object,natural,natural,1,0.6273,loc157,stress,0.4097,237.0911
8025,1,106,250.5926,1.4088,object,manmade,manmade,1,0.3915,loc157,stress,0.4088,238.5926
8026,1,107,252.0927,1.4085,object,natural,natural,1,0.5702,loc157,stress,0.4085,240.0927
8027,1,108,253.5936,1.4067,object,natural,natural,1,0.5437,loc157,stress,0.4067,241.5936
8028,1,109,255.0925,1.4081,object,manmade,manmade,1,0.5998,loc157,stress,0.4081,243.0925
8030,1,111,267.1375,1.3642,place,outdoor,outdoor,1,0.9303,loc157,stress,0.3642,255.1375
8031,1,112,268.6393,1.3624,place,indoor,indoor,1,0.5814,loc157,stress,0.3624,256.6393
8032,1,113,270.14,1.3604,place,outdoor,outdoor,1,0.7785,loc157,stress,0.3604,258.14
8033,1,114,271.5952,1.4061,place,outdoor,outdoor,1,0.5537,loc157,stress,0.4061,259.5952
8034,1,115,273.0976,1.4029,place,outdoor,indoor,0,0.5787,loc157,stress,0.4029,261.0976
8035,1,116,274.5965,1.4037,place,outdoor,outdoor,1,0.6244,loc157,stress,0.4037,262.5965
8036,1,117,276.098,1.4026,place,indoor,indoor,1,0.5407,loc157,stress,0.4026,264.098
8037,1,118,277.5989,1.4022,place,indoor,indoor,1,0.6021,loc157,stress,0.4022,265.5989
8038,1,119,279.1001,1.4006,place,indoor,indoor,1,0.5176,loc157,stress,0.4006,267.1001
8039,1,120,280.5991,1.402,place,indoor,indoor,1,0.3678,loc157,stress,0.402,268.5991
8041,1,122,292.6468,1.3546,face,female,female,1,0.744,loc157,stress,0.3546,280.6468
8042,1,123,294.1486,1.3517,face,male,male,1,0.5754,loc157,stress,0.3517,282.1486
8043,1,124,295.6482,1.3527,face,male,male,1,0.6622,loc157,stress,0.3527,283.6482
8044,1,125,297.1024,1.3979,face,male,male,1,0.6231,loc157,stress,0.3979,285.1024
8045,1,126,298.6035,1.3969,face,female,female,1,0.5566,loc157,stress,0.3969,286.6035
8046,1,127,300.1031,1.3979,face,male,male,1,0.5594,loc157,stress,0.3979,288.1031
8047,1,128,301.605,1.3952,face,male,female,0,0.8469,loc157,stress,0.3952,289.605
8048,1,129,303.1038,1.3967,face,female,male,0,0.8809,loc157,stress,0.3967,291.1038
8049,1,130,304.605,1.396,face,female,NR,0,999.5,loc157,stress,0.396,292.605
8050,1,131,306.1067,1.3947,face,female,female,1,0.6616,loc157,stress,0.3947,294.1067
8052,2,1,12.002,1.4981,object,manmade,manmade,1,0.5862,loc157,stress,0.4981,0.002
8053,2,2,13.6676,1.3338,object,natural,natural,1,0.6041,loc157,stress,0.3338,1.6676
8054,2,3,15.1115,1.3898,object,manmade,manmade,1,0.5947,loc157,stress,0.3898,3.1115
8055,2,4,16.6124,1.3888,object,natural,natural,1,0.6181,loc157,stress,0.3888,4.6124
8056,2,5,18.1119,1.3883,object,manmade,manmade,1,0.5578,loc157,stress,0.3883,6.1119
8057,2,6,19.6108,1.3906,object,manmade,manmade,1,0.563,loc157,stress,0.3906,7.6108
8058,2,7,21.1133,1.3874,object,manmade,manmade,1,0.6203,loc157,stress,0.3874,9.1133
8059,2,8,22.6139,1.3867,object,natural,natural,1,0.5736,loc157,stress,0.3867,10.6139
8060,2,9,24.1141,1.3863,object,natural,natural,1,0.6485,loc157,stress,0.3863,12.1141
8061,2,10,25.6147,1.3857,object,natural,natural,1,0.8241,loc157,stress,0.3857,13.6147
8063,2,12,37.6683,1.3331,place,outdoor,outdoor,1,0.8573,loc157,stress,0.3331,25.6683
8064,2,13,39.1706,1.3303,place,indoor,indoor,1,0.7229,loc157,stress,0.3303,27.1706
8065,2,14,40.6189,1.3813,place,indoor,indoor,1,0.7478,loc157,stress,0.3813,28.6189
8066,2,15,42.1184,1.3819,place,indoor,indoor,1,0.6536,loc157,stress,0.3819,30.1184
8067,2,16,43.6182,1.3831,place,outdoor,outdoor,1,0.5357,loc157,stress,0.3831,31.6182
8068,2,17,45.1187,1.3821,place,indoor,indoor,1,0.5246,loc157,stress,0.3821,33.1187
8069,2,18,46.6195,1.3814,place,indoor,indoor,1,0.5089,loc157,stress,0.3814,34.6195
8070,2,19,48.1198,1.3803,place,outdoor,outdoor,1,0.63,loc157,stress,0.3803,36.1198
8071,2,20,49.621,1.3798,place,outdoor,outdoor,1,0.9089,loc157,stress,0.3798,37.621
8072,2,21,51.121,1.3797,place,outdoor,outdoor,1,0.5943,loc157,stress,0.3797,39.121
8074,2,23,63.1792,1.3222,face,female,female,1,0.8632,loc157,stress,0.3222,51.1792
8075,2,24,64.68,1.3223,face,male,NR,0,0.6845,loc157,stress,0.3223,52.68
8076,2,25,66.1269,1.3732,face,male,male,1,0.578,loc157,stress,0.3732,54.1269
8077,2,26,67.6242,1.3771,face,male,male,1,0.5142,loc157,stress,0.3771,55.6242
8078,2,27,69.1254,1.375,face,female,male,0,0.792,loc157,stress,0.375,57.1254
8079,2,28,70.6246,1.3755,face,female,female,1,0.6575,loc157,stress,0.3755,58.6246
8080,2,29,72.1261,1.3752,face,male,male,1,0.7631,loc157,stress,0.3752,60.1261
8081,2,30,73.6273,1.3731,face,female,female,1,0.5075,loc157,stress,0.3731,61.6273
8082,2,31,75.1283,1.3725,face,female,female,1,0.5556,loc157,stress,0.3725,63.1283
8083,2,32,76.628,1.3728,face,male,male,1,0.5901,loc157,stress,0.3728,64.628
8085,2,34,88.6883,1.3135,object,manmade,manmade,1,0.8845,loc157,stress,0.3135,76.6883
8086,2,35,90.1901,1.312,object,natural,natural,1,0.6671,loc157,stress,0.312,78.1901
8087,2,36,91.6312,1.37,object,manmade,manmade,1,0.6421,loc157,stress,0.37,79.6312
8088,2,37,93.1329,1.368,object,manmade,manmade,1,0.677,loc157,stress,0.368,81.1329
8089,2,38,94.6325,1.3675,object,natural,natural,1,0.5418,loc157,stress,0.3675,82.6325
8090,2,39,96.1308,1.3702,object,natural,manmade,0,0.5254,loc157,stress,0.3702,84.1308
8091,2,40,97.6326,1.368,object,natural,natural,1,0.6863,loc157,stress,0.368,85.6326
8092,2,41,99.1331,1.3675,object,manmade,manmade,1,0.5836,loc157,stress,0.3675,87.1331
8093,2,42,100.633,1.3674,object,natural,natural,1,0.6143,loc157,stress,0.3674,88.633
8094,2,43,102.1345,1.3663,object,manmade,manmade,1,0.6605,loc157,stress,0.3663,90.1345
8096,2,45,114.197,1.3032,object,natural,natural,1,0.7299,loc157,stress,0.3032,102.197
8097,2,46,115.6981,1.3022,object,manmade,manmade,1,0.8256,loc157,stress,0.3022,103.6981
8098,2,47,117.1899,1.3108,object,natural,natural,1,0.6638,loc157,stress,0.3108,105.1899
8099,2,48,118.6371,1.3637,object,manmade,manmade,1,0.775,loc157,stress,0.3637,106.6371
8100,2,49,120.1374,1.3633,object,natural,natural,1,0.6741,loc157,stress,0.3633,108.1374
8101,2,50,121.6373,1.364,object,manmade,manmade,1,0.7014,loc157,stress,0.364,109.6373
8102,2,51,123.1404,1.3598,object,natural,natural,1,0.5993,loc157,stress,0.3598,111.1404
8103,2,52,124.6403,1.3609,object,natural,natural,1,0.5896,loc157,stress,0.3609,112.6403
8104,2,53,126.1417,1.3591,object,manmade,manmade,1,0.5784,loc157,stress,0.3591,114.1417
8105,2,54,127.6415,1.36,object,manmade,manmade,1,0.5134,loc157,stress,0.36,115.6415
8107,2,56,139.7077,1.2936,place,indoor,indoor,1,0.8236,loc157,stress,0.2936,127.7077
8108,2,57,141.2081,1.2938,place,outdoor,outdoor,1,0.6887,loc157,stress,0.2938,129.2081
8109,2,58,142.7099,1.2911,place,outdoor,outdoor,1,0.658,loc157,stress,0.2911,130.7099
8110,2,59,144.1441,1.3572,place,indoor,indoor,1,0.5826,loc157,stress,0.3572,132.1441
8111,2,60,145.6439,1.3567,place,outdoor,NR,0,999.5,loc157,stress,0.3567,133.6439
8112,2,61,147.1448,1.3565,place,indoor,indoor,1,0.6012,loc157,stress,0.3565,135.1448
8113,2,62,148.6462,1.3547,place,indoor,indoor,1,0.6552,loc157,stress,0.3547,136.6462
8114,2,63,150.1465,1.3549,place,indoor,indoor,1,0.5647,loc157,stress,0.3549,138.1465
8115,2,64,151.6468,1.3536,place,outdoor,outdoor,1,0.5211,loc157,stress,0.3536,139.6468
8116,2,65,153.1464,1.3548,place,outdoor,outdoor,1,0.6712,loc157,stress,0.3548,141.1464
8118,2,67,165.2172,1.2841,face,female,female,1,0.8871,loc157,stress,0.2841,153.2172
8119,2,68,166.7182,1.2828,face,male,male,1,0.7556,loc157,stress,0.2828,154.7182
8120,2,69,168.2185,1.2817,face,male,male,1,0.6613,loc157,stress,0.2817,156.2185
8121,2,70,169.649,1.3511,face,male,male,1,0.5278,loc157,stress,0.3511,157.649
8122,2,71,171.1509,1.3499,face,female,female,1,0.3407,loc157,stress,0.3499,159.1509
8123,2,72,172.6505,1.3499,face,female,female,1,0.5547,loc157,stress,0.3499,160.6505
8124,2,73,174.1512,1.3498,face,female,female,1,0.6227,loc157,stress,0.3498,162.1512
8125,2,74,175.6521,1.3483,face,male,male,1,0.5694,loc157,stress,0.3483,163.6521
8126,2,75,177.1523,1.3484,face,male,male,1,0.5646,loc157,stress,0.3484,165.1523
8127,2,76,178.6536,1.3472,face,female,female,1,0.5307,loc157,stress,0.3472,166.6536
8129,2,78,190.726,1.2748,place,indoor,indoor,1,1.1635,loc157,stress,0.2748,178.726
8130,2,79,192.2268,1.2747,place,indoor,indoor,1,0.7436,loc157,stress,0.2747,180.2268
8131,2,80,193.7285,1.2718,place,outdoor,outdoor,1,0.7462,loc157,stress,0.2718,181.7285
8132,2,81,195.1579,1.3428,place,indoor,indoor,1,0.7069,loc157,stress,0.3428,183.1579
8133,2,82,196.6574,1.3439,place,indoor,indoor,1,0.605,loc157,stress,0.3439,184.6574
8134,2,83,198.1589,1.3419,place,indoor,indoor,1,0.5596,loc157,stress,0.3419,186.1589
8135,2,84,199.6574,1.3436,place,outdoor,outdoor,1,0.5344,loc157,stress,0.3436,187.6574
8136,2,85,201.1593,1.3413,place,outdoor,outdoor,1,0.6261,loc157,stress,0.3413,189.1593
8137,2,86,202.6604,1.3409,place,outdoor,outdoor,1,0.5321,loc157,stress,0.3409,190.6604
8138,2,87,204.1602,1.3406,place,outdoor,outdoor,1,0.5877,loc157,stress,0.3406,192.1602
8140,2,89,216.2366,1.2645,object,natural,natural,1,1.0435,loc157,stress,0.2645,204.2366
8141,2,90,217.7373,1.2638,object,manmade,manmade,1,0.7802,loc157,stress,0.2638,205.7373
8142,2,91,219.2381,1.2623,object,manmade,manmade,1,0.7772,loc157,stress,0.2623,207.2381
8143,2,92,220.6625,1.3377,object,natural,natural,1,0.6518,loc157,stress,0.3377,208.6625
8144,2,93,222.1655,1.3346,object,manmade,manmade,1,0.7757,loc157,stress,0.3346,210.1655
8145,2,94,223.6672,1.3337,object,natural,natural,1,0.7235,loc157,stress,0.3337,211.6672
8146,2,95,225.1665,1.3342,object,natural,natural,1,0.7581,loc157,stress,0.3342,213.1665
8147,2,96,226.6673,1.3333,object,manmade,manmade,1,0.5785,loc157,stress,0.3333,214.6673
8148,2,97,228.1658,1.335,object,manmade,manmade,1,0.5371,loc157,stress,0.335,216.1658
8149,2,98,229.6662,1.3339,object,natural,natural,1,0.5664,loc157,stress,0.3339,217.6662
8151,2,100,241.7459,1.2547,face,female,female,1,0.9508,loc157,stress,0.2547,229.7459
8152,2,101,243.2461,1.254,face,female,female,1,0.6428,loc157,stress,0.254,231.2461
8153,2,102,244.7461,1.2546,face,male,male,1,0.692,loc157,stress,0.2546,232.7461
8154,2,103,246.1689,1.3322,face,female,female,1,0.6094,loc157,stress,0.3322,234.1689
8155,2,104,247.6697,1.3318,face,female,female,1,0.5773,loc157,stress,0.3318,235.6697
8156,2,105,249.1705,1.3298,face,male,male,1,0.6872,loc157,stress,0.3298,237.1705
8157,2,106,250.6714,1.3292,face,female,female,1,0.6213,loc157,stress,0.3292,238.6714
8158,2,107,252.1719,1.3295,face,male,male,1,0.5233,loc157,stress,0.3295,240.1719
8159,2,108,253.673,1.3284,face,male,male,1,0.5523,loc157,stress,0.3284,241.673
8160,2,109,255.1732,1.328,face,male,male,1,0.6155,loc157,stress,0.328,243.1732
8162,2,111,267.2538,1.2471,face,male,male,1,0.8174,loc157,stress,0.2471,255.2538
8163,2,112,268.7566,1.2453,face,female,female,1,0.6652,loc157,stress,0.2453,256.7566
8164,2,113,270.2575,1.2439,face,female,female,1,0.6344,loc157,stress,0.2439,258.2575
8165,2,114,271.677,1.3238,face,male,male,1,0.7343,loc157,stress,0.3238,259.677
8166,2,115,273.178,1.3225,face,male,male,1,0.5717,loc157,stress,0.3225,261.178
8167,2,116,274.6766,1.3235,face,male,male,1,0.7336,loc157,stress,0.3235,262.6766
8168,2,117,276.1775,1.3234,face,female,female,1,0.6528,loc157,stress,0.3234,264.1775
