,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
113,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,-550.893371582,control
114,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,288.200714111,control
115,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,73.102973938,control
116,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,65.765296936,control
117,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,269.654693604,control
118,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,204.495010376,control
119,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap121,425.759979248,control
120,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,-1537.23535156,control
121,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,-1106.59143066,control
122,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,1111.70227051,control
123,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,221.393127441,control
124,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,-127.776565552,control
125,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap122,-841.278625488,control
126,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,656.720336914,stress
127,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,-200.70866394,stress
128,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,1457.10754395,stress
129,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,407.231292725,stress
130,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,1462.62866211,stress
