,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
6009,itemhit_lo,lh,146.0,epi,hippocampus,unsmoothed,ap165,-899.503967285,stress
6010,itemhit_lo,rh,153.0,epi,hippocampus,unsmoothed,ap165,-848.254211426,stress
6011,itemhit_lo,bilat,299.0,epi,hippocampus,unsmoothed,ap165,-873.27911377,stress
6038,sourcemiss_hi,lh,146.0,epi,hippocampus,unsmoothed,ap165,-1162.06970215,stress
6039,sourcemiss_hi,rh,153.0,epi,hippocampus,unsmoothed,ap165,-1045.8458252,stress
6040,sourcemiss_hi,bilat,299.0,epi,hippocampus,unsmoothed,ap165,-1102.59741211,stress
6067,M,lh,146.0,epi,hippocampus,unsmoothed,ap165,-531.511474609,stress
6068,M,rh,153.0,epi,hippocampus,unsmoothed,ap165,-632.884399414,stress
6069,M,bilat,299.0,epi,hippocampus,unsmoothed,ap165,-583.38458252,stress
6096,CR,lh,109.0,epi,hippocampus,unsmoothed,ap166,63.6755218506,stress
6097,CR,rh,110.0,epi,hippocampus,unsmoothed,ap166,-122.927986145,stress
6098,CR,bilat,219.0,epi,hippocampus,unsmoothed,ap166,-30.0522708893,stress
6125,FA,lh,109.0,epi,hippocampus,unsmoothed,ap166,197.858535767,stress
6126,FA,rh,110.0,epi,hippocampus,unsmoothed,ap166,-6.22306871414,stress
6127,FA,bilat,219.0,epi,hippocampus,unsmoothed,ap166,95.351776123,stress
6154,sourcehit,lh,109.0,epi,hippocampus,unsmoothed,ap166,769.453674316,stress
6155,sourcehit,rh,110.0,epi,hippocampus,unsmoothed,ap166,287.577789307,stress
6156,sourcehit,bilat,219.0,epi,hippocampus,unsmoothed,ap166,527.415588379,stress
6183,itemhit_lo,lh,109.0,epi,hippocampus,unsmoothed,ap166,505.26940918,stress
6184,itemhit_lo,rh,110.0,epi,hippocampus,unsmoothed,ap166,216.315307617,stress
6185,itemhit_lo,bilat,219.0,epi,hippocampus,unsmoothed,ap166,360.132629395,stress
6212,sourcemiss_hi,lh,109.0,epi,hippocampus,unsmoothed,ap166,856.732055664,stress
6213,sourcemiss_hi,rh,110.0,epi,hippocampus,unsmoothed,ap166,564.414001465,stress
6214,sourcemiss_hi,bilat,219.0,epi,hippocampus,unsmoothed,ap166,709.905700684,stress
6241,M,lh,109.0,epi,hippocampus,unsmoothed,ap166,385.277740479,stress
6242,M,rh,110.0,epi,hippocampus,unsmoothed,ap166,-78.6965408325,stress
6243,M,bilat,219.0,epi,hippocampus,unsmoothed,ap166,152.231307983,stress
6270,CR,lh,131.0,epi,hippocampus,unsmoothed,ap167,23.0221366882,stress
6271,CR,rh,125.0,epi,hippocampus,unsmoothed,ap167,121.6068573,stress
6272,CR,bilat,256.0,epi,hippocampus,unsmoothed,ap167,71.1592025757,stress
6299,FA,lh,131.0,epi,hippocampus,unsmoothed,ap167,-405.891021729,stress
6300,FA,rh,125.0,epi,hippocampus,unsmoothed,ap167,-477.502563477,stress
6301,FA,bilat,256.0,epi,hippocampus,unsmoothed,ap167,-440.857574463,stress
6328,sourcehit,lh,131.0,epi,hippocampus,unsmoothed,ap167,268.79776001,stress
6329,sourcehit,rh,125.0,epi,hippocampus,unsmoothed,ap167,385.551849365,stress
6330,sourcehit,bilat,256.0,epi,hippocampus,unsmoothed,ap167,325.806549072,stress
6357,itemhit_lo,lh,131.0,epi,hippocampus,unsmoothed,ap167,-93.3100967407,stress
6358,itemhit_lo,rh,125.0,epi,hippocampus,unsmoothed,ap167,-83.4602127075,stress
6359,itemhit_lo,bilat,256.0,epi,hippocampus,unsmoothed,ap167,-88.500579834,stress
6386,sourcemiss_hi,lh,131.0,epi,hippocampus,unsmoothed,ap167,171.79901123,stress
6387,sourcemiss_hi,rh,125.0,epi,hippocampus,unsmoothed,ap167,-66.4505996704,stress
6388,sourcemiss_hi,bilat,256.0,epi,hippocampus,unsmoothed,ap167,55.4662094116,stress
6415,M,lh,131.0,epi,hippocampus,unsmoothed,ap167,65.0643310547,stress
6416,M,rh,125.0,epi,hippocampus,unsmoothed,ap167,131.871231079,stress
6417,M,bilat,256.0,epi,hippocampus,unsmoothed,ap167,97.6848907471,stress
6444,CR,lh,134.0,epi,hippocampus,unsmoothed,ap168,-879.800109863,stress
6445,CR,rh,126.0,epi,hippocampus,unsmoothed,ap168,-164.30770874,stress
6446,CR,bilat,260.0,epi,hippocampus,unsmoothed,ap168,-533.061462402,stress
6473,FA,lh,134.0,epi,hippocampus,unsmoothed,ap168,743.087341309,stress
6474,FA,rh,126.0,epi,hippocampus,unsmoothed,ap168,657.59375,stress
6475,FA,bilat,260.0,epi,hippocampus,unsmoothed,ap168,701.655822754,stress
6502,sourcehit,lh,134.0,epi,hippocampus,unsmoothed,ap168,-359.683258057,stress
6503,sourcehit,rh,126.0,epi,hippocampus,unsmoothed,ap168,-403.182739258,stress
6504,sourcehit,bilat,260.0,epi,hippocampus,unsmoothed,ap168,-380.763763428,stress
6531,itemhit_lo,lh,134.0,epi,hippocampus,unsmoothed,ap168,-137.744262695,stress
6532,itemhit_lo,rh,126.0,epi,hippocampus,unsmoothed,ap168,2.90666651726,stress
6533,itemhit_lo,bilat,260.0,epi,hippocampus,unsmoothed,ap168,-69.5826568604,stress
6560,sourcemiss_hi,lh,134.0,epi,hippocampus,unsmoothed,ap168,-295.239746094,stress
6561,sourcemiss_hi,rh,126.0,epi,hippocampus,unsmoothed,ap168,-552.572570801,stress
6562,sourcemiss_hi,bilat,260.0,epi,hippocampus,unsmoothed,ap168,-419.947143555,stress
6589,M,lh,134.0,epi,hippocampus,unsmoothed,ap168,1198.70751953,stress
6590,M,rh,126.0,epi,hippocampus,unsmoothed,ap168,665.461547852,stress
6591,M,bilat,260.0,epi,hippocampus,unsmoothed,ap168,940.288330078,stress
6618,CR,lh,141.0,epi,hippocampus,unsmoothed,ap169,15.8270378113,stress
6619,CR,rh,121.0,epi,hippocampus,unsmoothed,ap169,-26.8762073517,stress
6620,CR,bilat,262.0,epi,hippocampus,unsmoothed,ap169,-3.89468884468,stress
6647,FA,lh,141.0,epi,hippocampus,unsmoothed,ap169,-25.6261844635,stress
6648,FA,rh,121.0,epi,hippocampus,unsmoothed,ap169,-267.305603027,stress
6649,FA,bilat,262.0,epi,hippocampus,unsmoothed,ap169,-137.241470337,stress
6676,sourcehit,lh,141.0,epi,hippocampus,unsmoothed,ap169,-149.599182129,stress
6677,sourcehit,rh,121.0,epi,hippocampus,unsmoothed,ap169,-200.730621338,stress
6678,sourcehit,bilat,262.0,epi,hippocampus,unsmoothed,ap169,-173.213317871,stress
6705,itemhit_lo,lh,141.0,epi,hippocampus,unsmoothed,ap169,808.229858398,stress
6706,itemhit_lo,rh,121.0,epi,hippocampus,unsmoothed,ap169,991.175415039,stress
6707,itemhit_lo,bilat,262.0,epi,hippocampus,unsmoothed,ap169,892.719970703,stress
6734,sourcemiss_hi,lh,141.0,epi,hippocampus,unsmoothed,ap169,-221.602142334,stress
6735,sourcemiss_hi,rh,121.0,epi,hippocampus,unsmoothed,ap169,-49.679485321,stress
6736,sourcemiss_hi,bilat,262.0,epi,hippocampus,unsmoothed,ap169,-142.20274353,stress
6763,M,lh,141.0,epi,hippocampus,unsmoothed,ap169,101.419761658,stress
6764,M,rh,121.0,epi,hippocampus,unsmoothed,ap169,-8.09544658661,stress
6765,M,bilat,262.0,epi,hippocampus,unsmoothed,ap169,50.8421173096,stress
6792,CR,lh,128.0,epi,hippocampus,unsmoothed,ap170,-317.577636719,stress
6793,CR,rh,122.0,epi,hippocampus,unsmoothed,ap170,-448.960449219,stress
6794,CR,bilat,250.0,epi,hippocampus,unsmoothed,ap170,-381.692443848,stress
6821,FA,lh,128.0,epi,hippocampus,unsmoothed,ap170,-351.814880371,stress
6822,FA,rh,122.0,epi,hippocampus,unsmoothed,ap170,-408.928649902,stress
6823,FA,bilat,250.0,epi,hippocampus,unsmoothed,ap170,-379.686401367,stress
6850,sourcehit,lh,128.0,epi,hippocampus,unsmoothed,ap170,122.350906372,stress
6851,sourcehit,rh,122.0,epi,hippocampus,unsmoothed,ap170,-135.921218872,stress
6852,sourcehit,bilat,250.0,epi,hippocampus,unsmoothed,ap170,-3.68588471413,stress
6879,itemhit_lo,lh,128.0,epi,hippocampus,unsmoothed,ap170,-292.885131836,stress
6880,itemhit_lo,rh,122.0,epi,hippocampus,unsmoothed,ap170,-320.860748291,stress
6881,itemhit_lo,bilat,250.0,epi,hippocampus,unsmoothed,ap170,-306.537261963,stress
6908,sourcemiss_hi,lh,128.0,epi,hippocampus,unsmoothed,ap170,100.299682617,stress
6909,sourcemiss_hi,rh,122.0,epi,hippocampus,unsmoothed,ap170,-50.130695343,stress
6910,sourcemiss_hi,bilat,250.0,epi,hippocampus,unsmoothed,ap170,26.8896636963,stress
6937,M,lh,128.0,epi,hippocampus,unsmoothed,ap170,-507.449798584,stress
6938,M,rh,122.0,epi,hippocampus,unsmoothed,ap170,-519.36541748,stress
6939,M,bilat,250.0,epi,hippocampus,unsmoothed,ap170,-513.264648438,stress
6966,CR,lh,136.0,epi,hippocampus,unsmoothed,ap171,113.72467041,stress
6967,CR,rh,133.0,epi,hippocampus,unsmoothed,ap171,-27.4355983734,stress
6968,CR,bilat,269.0,epi,hippocampus,unsmoothed,ap171,43.9316558838,stress
6995,FA,lh,136.0,epi,hippocampus,unsmoothed,ap171,51.2390556335,stress
6996,FA,rh,133.0,epi,hippocampus,unsmoothed,ap171,-50.7558288574,stress
6997,FA,bilat,269.0,epi,hippocampus,unsmoothed,ap171,0.81035810709,stress
7024,sourcehit,lh,136.0,epi,hippocampus,unsmoothed,ap171,476.893554688,stress
7025,sourcehit,rh,133.0,epi,hippocampus,unsmoothed,ap171,241.342163086,stress
7026,sourcehit,bilat,269.0,epi,hippocampus,unsmoothed,ap171,360.431274414,stress
7053,itemhit_lo,lh,136.0,epi,hippocampus,unsmoothed,ap171,241.213317871,stress
7054,itemhit_lo,rh,133.0,epi,hippocampus,unsmoothed,ap171,68.199508667,stress
7055,itemhit_lo,bilat,269.0,epi,hippocampus,unsmoothed,ap171,155.671173096,stress
7082,sourcemiss_hi,lh,136.0,epi,hippocampus,unsmoothed,ap171,294.368774414,stress
7083,sourcemiss_hi,rh,133.0,epi,hippocampus,unsmoothed,ap171,124.736976624,stress
7084,sourcemiss_hi,bilat,269.0,epi,hippocampus,unsmoothed,ap171,210.498779297,stress
7111,M,lh,136.0,epi,hippocampus,unsmoothed,ap171,-59.3918876648,stress
7112,M,rh,133.0,epi,hippocampus,unsmoothed,ap171,-262.265716553,stress
7113,M,bilat,269.0,epi,hippocampus,unsmoothed,ap171,-159.697540283,stress
7140,CR,lh,126.0,epi,hippocampus,unsmoothed,ap172,-298.351104736,stress
7141,CR,rh,136.0,epi,hippocampus,unsmoothed,ap172,-304.369415283,stress
7142,CR,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-301.475128174,stress
7169,FA,lh,126.0,epi,hippocampus,unsmoothed,ap172,-475.593048096,stress
7170,FA,rh,136.0,epi,hippocampus,unsmoothed,ap172,-486.300079346,stress
7171,FA,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-481.150878906,stress
7198,sourcehit,lh,126.0,epi,hippocampus,unsmoothed,ap172,-238.168060303,stress
7199,sourcehit,rh,136.0,epi,hippocampus,unsmoothed,ap172,-209.954589844,stress
7200,sourcehit,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-223.522918701,stress
7227,itemhit_lo,lh,126.0,epi,hippocampus,unsmoothed,ap172,-355.155670166,stress
7228,itemhit_lo,rh,136.0,epi,hippocampus,unsmoothed,ap172,-391.758300781,stress
7229,itemhit_lo,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-374.155487061,stress
7256,sourcemiss_hi,lh,126.0,epi,hippocampus,unsmoothed,ap172,-617.723388672,stress
7257,sourcemiss_hi,rh,136.0,epi,hippocampus,unsmoothed,ap172,-797.395385742,stress
7258,sourcemiss_hi,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-710.98828125,stress
7285,M,lh,126.0,epi,hippocampus,unsmoothed,ap172,-540.853759766,stress
7286,M,rh,136.0,epi,hippocampus,unsmoothed,ap172,-557.764770508,stress
7287,M,bilat,262.0,epi,hippocampus,unsmoothed,ap172,-549.631896973,stress
7314,CR,lh,148.0,epi,hippocampus,unsmoothed,ap173,292.668701172,stress
7315,CR,rh,130.0,epi,hippocampus,unsmoothed,ap173,74.5073928833,stress
7316,CR,bilat,278.0,epi,hippocampus,unsmoothed,ap173,190.65083313,stress
7343,FA,lh,148.0,epi,hippocampus,unsmoothed,ap173,68.5084686279,stress
7344,FA,rh,130.0,epi,hippocampus,unsmoothed,ap173,221.781616211,stress
7345,FA,bilat,278.0,epi,hippocampus,unsmoothed,ap173,140.182952881,stress
7372,sourcehit,lh,148.0,epi,hippocampus,unsmoothed,ap173,832.649047852,stress
7373,sourcehit,rh,130.0,epi,hippocampus,unsmoothed,ap173,1053.78271484,stress
7374,sourcehit,bilat,278.0,epi,hippocampus,unsmoothed,ap173,936.05682373,stress
7401,itemhit_lo,lh,148.0,epi,hippocampus,unsmoothed,ap173,95.7018432617,stress
7402,itemhit_lo,rh,130.0,epi,hippocampus,unsmoothed,ap173,-10.2560062408,stress
7403,itemhit_lo,bilat,278.0,epi,hippocampus,unsmoothed,ap173,46.153213501,stress
7430,sourcemiss_hi,lh,148.0,epi,hippocampus,unsmoothed,ap173,122.650062561,stress
7431,sourcemiss_hi,rh,130.0,epi,hippocampus,unsmoothed,ap173,282.262908936,stress
7432,sourcemiss_hi,bilat,278.0,epi,hippocampus,unsmoothed,ap173,197.289169312,stress
7459,M,lh,148.0,epi,hippocampus,unsmoothed,ap173,295.2315979,stress
7460,M,rh,130.0,epi,hippocampus,unsmoothed,ap173,144.737442017,stress
7461,M,bilat,278.0,epi,hippocampus,unsmoothed,ap173,224.856643677,stress
7488,CR,lh,138.0,epi,hippocampus,unsmoothed,ap174,207.625274658,stress
7489,CR,rh,121.0,epi,hippocampus,unsmoothed,ap174,166.729476929,stress
7490,CR,bilat,259.0,epi,hippocampus,unsmoothed,ap174,188.519515991,stress
7517,FA,lh,138.0,epi,hippocampus,unsmoothed,ap174,70.5157928467,stress
7518,FA,rh,121.0,epi,hippocampus,unsmoothed,ap174,-45.3746185303,stress
7519,FA,bilat,259.0,epi,hippocampus,unsmoothed,ap174,16.3739376068,stress
7546,sourcehit,lh,138.0,epi,hippocampus,unsmoothed,ap174,536.767333984,stress
7547,sourcehit,rh,121.0,epi,hippocampus,unsmoothed,ap174,326.744262695,stress
7548,sourcehit,bilat,259.0,epi,hippocampus,unsmoothed,ap174,438.648406982,stress
7575,itemhit_lo,lh,138.0,epi,hippocampus,unsmoothed,ap174,-247.294723511,stress
7576,itemhit_lo,rh,121.0,epi,hippocampus,unsmoothed,ap174,-267.99508667,stress
7577,itemhit_lo,bilat,259.0,epi,hippocampus,unsmoothed,ap174,-256.965545654,stress
7604,sourcemiss_hi,lh,138.0,epi,hippocampus,unsmoothed,ap174,433.18927002,stress
7605,sourcemiss_hi,rh,121.0,epi,hippocampus,unsmoothed,ap174,458.934143066,stress
7606,sourcemiss_hi,bilat,259.0,epi,hippocampus,unsmoothed,ap174,445.216796875,stress
7633,M,lh,138.0,epi,hippocampus,unsmoothed,ap174,279.155181885,stress
7634,M,rh,121.0,epi,hippocampus,unsmoothed,ap174,103.070274353,stress
7635,M,bilat,259.0,epi,hippocampus,unsmoothed,ap174,196.891525269,stress
